MFG_DATE,TOOLG_ID,IS_HOLIDAY,M_NUM,UP_TIME,C_UP_TIME,LOT_SIZE,C_LOT_SIZE,EQP_UTIL,C_EQP_UTIL,EQP_AVAIL_RATE,TC,PROCESS_TIME,PROCESS_JOBTIME,INLINE_CT_BY_LOT,INLINE_CT_BY_WAFER,WIP_QTY,NO_HOLD_QTY,MOVE_QTY,ARRIVAL_WIP_QTY,RUN_WIP,RUN_WIP_RATIO,CLOSE_WIP_QTY,MANAGEMENT_WIP_QTY,C_TC,C_CLOSE_WIP,C_TOOLG_LOADING,C_TOOL_LOADING,DISPATCHING,HOLD_RATE,ENG_LOT_RATE,HOT_LOT_RATE,BACKUP_BY_RATE,BACKUP_FOR_RATE,REWORK_LOT_RATE,QUE_LOT_RATE,SAMPLING_RATE,NUM_RECIPE,CHANGE_RECIPE,BATCH_SIZE
20200524,PW_PIX,1.0000,3.0,0.920081967213115,0.131993740120635,22.2758620689655,0.189522336555359,0.982186822358956,0.332594654353808,0.333333333333333,NULL,1.87694923371648,0.948010057471264,4.15173251915709,4.4922679496689,176.000,173.000,2584,2712,100.000,1.76,1201,NULL,0,10.4208004924773,NULL,NULL,NULL,0.017045,0.000773993808049536,0,0,0.603715170278638,0.00425696594427245,0.105650154798762,0,14,0.577586206896,NULL
20200524,XE_Sorter,1.0000,17.0,0.993710126451247,0.122118744898699,22.9956304619226,0.183582981510489,0.353537412599576,0.924048415447801,0.0558493060145406,NULL,0.0794838049660147,0.0761698918019143,0.0731273624982661,0.0752383230634201,2300.000,1529.000,36839,36690,75.000,30.666666,35179,NULL,0,0.356668726974892,NULL,NULL,NULL,0.335217,0.0123238958712234,0.0146583783490323,0.00447894893998208,0.0789380819240479,0.0156356035723011,0.170145769429138,0,5,0.268902038132,NULL
20200525,MA_Alps,0.9499,4.0,0.86419259979624,0.14050781719118,24.9166666666667,0.169595976493392,0.99208412583298,0.329240012267586,0.25,NULL,2.65569557977596,2.65485013623978,0.227322352154607,0.226377407717082,239.000,239.000,1495,1753,115.000,2.07826,1310,NULL,0,9.55792650184576,NULL,NULL,NULL,0,0,0.0347826086956522,0.0334448160535117,0.0160535117056856,0,0.950501672240803,0,16,0.383333333333,NULL
20200525,PK_DUVKrF,0.9499,30.0,0.970144870488716,0.125242944923849,21.7556962025316,0.194229059309899,0.992373654341014,0.329163040937192,0.0333333333333333,NULL,1.21086744022504,0.832944444444444,0.410793629864041,0.41419544326138,15690.000,14279.000,17187,5539,2299.000,6.824706,40526,NULL,0,0.308924156854727,NULL,NULL,NULL,0.089929,0.0106475824751265,0.0133822074823995,0.00226915692092861,0.0130912899284343,0.0194914761156688,0.261185779949962,0,231,0.550632911392,NULL
20200525,PW_PIX,0.9499,3.0,0.967132073724183,0.125632296949201,23.6129032258065,0.178954353074885,0.932000865516385,0.350500796573087,0.333333333333333,NULL,1.58888440860215,0.929283154121864,1.93701650238949,2.04063175154321,304.000,301.000,1464,1539,50.000,6.08,1358,NULL,0,9.21886546679851,NULL,NULL,NULL,0.009868,0,0.0170765027322404,0,0.256830601092896,0,0.0853825136612022,0,11,0.645161290322,NULL
20200525,XE_Sorter,0.9499,17.0,0.997423031452092,0.121764222165973,22.8774193548387,0.184587011607576,0.334614788812264,0.97634573327447,0.0562934851359899,NULL,0.08421027479092,0.0796780167264038,0.0701383537435285,0.0647264088209285,2151.000,1280.000,21276,20261,175.000,12.291428,34731,NULL,0,0.361402696472398,NULL,NULL,NULL,0.404927,0.013395375070502,0.0201635645798082,0.0189415303628502,0.0137713855987968,0.019599548787366,0.156138371874412,0,5,0.283146067415,NULL
20200526,MA_Alps,0.9499,4.0,0.821669213670464,0.147793034576677,24.7169811320755,0.170964868045477,0.978855540705445,0.333737440419341,0.25,NULL,2.93195408950617,2.93109953703704,0.268765673225309,0.258233266186033,497.000,497.000,1310,1168,214.000,2.322429,800,NULL,0,15.6594951721295,NULL,NULL,NULL,0,0,0.0190839694656489,0.116030534351145,0,0,0.876335877862595,0,13,0.207547169811,NULL
20200526,PK_DUVKrF,0.9499,30.0,0.947140409372974,0.128296708553506,21.0971128608924,0.20027031650553,0.992639059677155,0.329106348944899,0.0333333333333333,NULL,1.19533829104695,0.812392825896763,0.427592015407796,0.450070491266023,4042.000,3650.000,8038,7159,331.000,12.21148,6932,NULL,0,1.80686663270622,NULL,NULL,NULL,0.096981,0.0119432694700174,0.0126897238118935,0,0,0.0284896740482707,0.183752177158497,0,65,0.485564304461,NULL
20200526,PW_PIX,0.9499,3.0,0.956384489518693,0.127057236125938,24.3809523809524,0.173317127433784,0.995013496694522,0.328323616371499,0.333333333333333,NULL,1.63526014109347,0.930731922398589,0.323626175778954,0.327087274245274,379.000,376.000,1536,1437,75.000,5.053333,1213,NULL,0,10.3251130778282,NULL,NULL,NULL,0.007915,0,0,0,0,0.000651041666666667,0.29296875,0,8,0.47619047619,NULL
20200526,XE_Sorter,0.9499,17.0,0.991186277233872,0.122586871432312,22.4679399727149,0.18822741916352,0.315915762172867,1.03417842022314,0.0556135141641923,NULL,0.0782446566621191,0.0741693193876004,0.0901545052043858,0.0832322968461509,1136.000,647.000,16469,16391,75.000,15.146666,15761,NULL,0,0.794194504806077,NULL,NULL,NULL,0.430457,0.0239844556439371,0.0233165340943591,0.0194911652195033,0,0.018883963810796,0.234379743761006,0,5,0.304473304473,NULL
20200527,MA_Alps,0.9499,4.0,0.96549967583588,0.125983259620967,24.0461538461538,0.175954169074161,0.74805651321571,0.436740973498928,0.506544502617801,1.11930919683729,2.54846640488656,2.5476010762071,0.343531577225131,0.334793221724604,355.000,354.000,1563,1234,174.000,2.040229,317,NULL,1.6489758457476,39.4104897696089,NULL,NULL,NULL,0.002816,0.00383877159309021,0,0.0671785028790787,0.563019833653231,0.00447856685860525,0.36980166346769,0,24,0.661538461538,NULL
20200527,PK_DUVKrF,0.9499,30.0,0.958922617393721,0.126831905815061,21.9000552181115,0.193239190467761,0.987869626860836,0.330705062805997,0.0661881096999816,0.41045646178093,1.26351892754157,0.831320019633106,0.959974934556312,0.942470504948419,3163.000,2805.000,39661,49942,326.000,9.702453,6593,NULL,4.49569048212148,1.89454706823937,NULL,NULL,NULL,0.113183,0.0143213736416127,0.032374372809561,0,0.0314414664279771,0.0237260785154182,0.310077910289705,0,537,0.690226394257,NULL
20200527,PW_PIX,0.9499,3.0,0.977605662066623,0.124403351495852,22.4857142857143,0.188201687649491,0.785947537791077,0.41565153076179,0.676190476190476,0.562911255411255,1.63013492063492,0.861515873015873,3.89339803791887,4.11639616374104,280.000,276.000,2361,2536,126.000,2.222222,1860,NULL,3.27787788786458,6.71502067654688,NULL,NULL,NULL,0.014285,0,0.0105887335874629,0,0.353240152477764,0.00296484540448962,0.0635324015247776,0,16,0.580952380952,NULL
20200527,XE_Sorter,0.9499,17.0,0.983719606208696,0.123579704367496,22.3181216931217,0.189548489510242,0.307434821982791,1.06266305404136,0.814270152505447,0.118366800535475,0.0753896604938272,0.072390138154027,0.193488282015481,0.102122309615142,1058.000,628.000,33745,34214,0.000,0,16647,NULL,15.5752332407764,0.749871507007531,NULL,NULL,NULL,0.406427,0.0196177211438732,0.0407467773003408,0.0130686027559638,0.0593273077492962,0.0141057934508816,0.200889020595644,0,8,0.348527349228,NULL
20200528,MA_Alps,0.9499,4.0,0.892753774196536,0.136186057174282,24.35,0.173623201506231,0.339176729422434,0.963094868485349,0.354700854700855,1.05019696969697,1.7167735042735,1.71587844254511,0.121653707660652,0.124157302836718,26.000,25.000,487,512,25.000,1.04,497,NULL,1.75781057867394,25.0660989470596,NULL,NULL,NULL,0.038461,0,0,0.0513347022587269,0.784394250513347,0,0.164271047227926,0,11,0.7,NULL
20200528,PK_DUVKrF,0.9499,31.0,0.96332323448556,0.12618792187922,21.4441913439636,0.197115922479499,0.950858482451339,0.34353092851677,0.0637813211845103,0.413896390603567,1.21332637307011,0.813567293090357,0.471611795273349,0.455220760340686,13444.000,11961.000,37656,38805,2089.000,6.435615,35953,NULL,4.45917913836123,0.346456310796296,NULL,NULL,NULL,0.110309,0.0186955598045464,0.0344699383896325,0,0.0206872742723603,0.0235553431060123,0.292277459103463,0,511,0.721526195899,NULL
20200528,PW_PIX,0.9499,3.0,0.975074094655923,0.124658936812679,21.2283464566929,0.199155843864665,0.991221716949844,0.32953699831425,0.522309711286089,0.619997013142174,1.81478127734033,0.934623797025372,3.42526793525809,3.84331939807946,455.000,451.000,2696,2345,125.000,3.64,1427,NULL,2.9766703246757,8.72869917888116,NULL,NULL,NULL,0.008791,0.000370919881305638,0.0218842729970326,0,0.586795252225519,0.00259643916913947,0.000370919881305638,0,15,0.622047244094,NULL
20200528,XE_Sorter,0.9499,17.0,0.992205759769871,0.122473416714513,22.8069705093834,0.185347978526532,0.638258192043749,0.51175733572987,0.796562056457972,0.124059829059829,0.0819807491808162,0.0769941540065535,0.166802894759706,0.153505168265568,1527.000,753.000,34028,34566,139.000,10.985611,32326,NULL,14.863520142406,0.386245368783464,NULL,NULL,NULL,0.506876,0.0148113318443635,0.034589161866698,0.00664158927941695,0.0789643822734219,0.0199835429646174,0.172504995885741,0,8,0.420606916019,NULL
20200529,MA_Alps,0.9499,4.0,0.548453852922108,0.22161125525471,24.5333333333333,0.172299379427405,0.91050201731409,0.358706742122171,0.477142857142857,1.38554455445545,2.65370476190476,2.65281111111111,0.233234457671958,0.243229622710346,51.000,50.000,736,885,0.000,0,672,NULL,1.33244118256751,18.5424180757823,NULL,NULL,NULL,0.019607,0.0380434782608696,0,0.0339673913043478,0.525815217391304,0,0.440217391304348,0,15,0.7,NULL
20200529,PK_DUVKrF,0.9499,31.0,0.947039721846129,0.128317673267731,21.5192418150488,0.196423265433525,0.971558354641784,0.336159968177551,0.0645531859702433,0.411452166452166,1.2351775799349,0.82820808602974,0.462738395345374,0.399493313512365,14593.000,13032.000,37465,38060,1962.000,7.437818,34440,NULL,4.48590850989488,0.361751981962424,NULL,NULL,NULL,0.106969,0.0159081809689043,0.0402242092619778,0,0.0211664219938609,0.0213265714667023,0.291632190044041,0,507,0.689259046524,NULL
20200529,PW_PIX,0.9499,3.0,1,0.121516436996144,21.2,0.199413206233663,0.896073169692816,0.36447883259579,0.466666666666667,0.601822678843227,1.54611835748792,0.893840579710145,1.13247846215781,1.20823894623705,104.000,100.000,2438,2392,75.000,1.386666,1011,NULL,3.06672630650924,12.3229066578777,NULL,NULL,NULL,0.038461,0,0,0,0.727645611156686,0.00492206726825267,0.0213289581624282,0,14,0.660869565217,NULL
20200529,XE_Sorter,0.9499,17.0,0.995458297239429,0.121993599672171,22.3930673642904,0.188733058307989,0.640613686580015,0.509834729761602,0.808333012734198,0.116989981785064,0.0800465082479471,0.075647663687232,0.0755920339485987,0.0590011745459207,2065.000,1212.000,34239,33991,100.000,20.65,30721,NULL,15.7629225741439,0.406488801290858,NULL,NULL,NULL,0.413075,0.0191594380677006,0.0458541429364175,0.0186921347001957,0.0721399573585677,0.0250007301615117,0.169981599929904,0,8,0.441504178272,NULL
20200530,MA_Alps,1.0000,4.0,0.539362785959063,0.225122097429323,23.4230769230769,0.180365051822041,0.692049883964581,0.471861725506324,0.729865771812081,1.261,2.77523676360925,2.77432326621924,0.324054110738255,0.323451829805996,200.000,150.000,609,671,50.000,4,958,NULL,1.46372182729841,13.0088218615993,NULL,NULL,NULL,0.25,0,0.0492610837438424,0,0.197044334975369,0,0.793103448275862,0,11,0.653846153846,NULL
20200530,PK_DUVKrF,1.0000,31.0,0.97031389892254,0.125113644787567,21.4051394204483,0.197358204289837,0.980332530609242,0.33309289887888,0.0638811971992451,0.414060124535015,1.20508489763684,0.817298311159711,0.329909071694713,0.3367271628589,15188.000,13527.000,39150,37688,2320.000,6.546551,35083,NULL,4.4566935588603,0.355177948002972,NULL,NULL,NULL,0.109362,0.0134865900383142,0.0370114942528736,0,0.0115197956577267,0.0260025542784163,0.29220945083014,0,506,0.68726079825,NULL
20200530,PW_PIX,1.0000,3.0,0.955446729029669,0.127053075141419,21.9550561797753,0.192463673066409,0.737741422957987,0.442625874607938,0.389513108614232,0.608268321513002,1.45254993757803,0.895711610486891,1.0993717488556,1.23411151507828,58.000,55.000,1954,1951,30.000,1.933333,250,NULL,3.03357689520258,49.8417510532087,NULL,NULL,NULL,0.051724,0.0127942681678608,0,0,0.882804503582395,0.026100307062436,0.0127942681678608,0,13,0.52808988764,NULL
20200530,XE_Sorter,1.0000,17.0,0.997179227345287,0.121650960892525,22.7377466581795,0.185757631390318,0.648310680463296,0.503678025829133,0.783202905605272,0.118703703703704,0.0785803451446354,0.0734576349105311,0.118594262029375,0.125981108931151,1817.000,1023.000,35721,36334,98.000,18.540816,31790,NULL,15.5323943868501,0.392852555444594,NULL,NULL,NULL,0.436984,0.0172727527224882,0.0428599423308418,0.0151451527112903,0.111391058481006,0.0158730158730159,0.199994401052602,0,8,0.38948069241,NULL
20200531,MA_Alps,1.0000,4.0,0.797994517254256,0.151838498946207,21.84,0.193237432855037,0.431037736939213,0.757486638328557,0.614583333333333,1.36087407407407,2.23173418209877,2.23086419753086,0.18557846257716,0.194402430131597,262.000,262.000,546,359,84.000,3.119047,588,NULL,1.3564943640731,21.1965812007529,NULL,NULL,NULL,0,0.021978021978022,0.177655677655678,0,0.131868131868132,0,0.868131868131868,0,12,0.64,NULL
20200531,PK_DUVKrF,1.0000,31.0,0.98505488370041,0.122984214403495,22.1980466630494,0.190128118668884,0.974831968592953,0.334929700616049,0.0634659478760086,0.412189926951173,1.24602836558751,0.827817869415807,0.352435303249533,0.337599190304247,13726.000,12282.000,40911,40467,2434.000,5.639276,35633,NULL,4.47753296595578,0.349729266516758,NULL,NULL,NULL,0.105201,0.0109506000831072,0.0383759868983892,0.000953288846520496,0.00926401212387866,0.0186746840702989,0.293612964728313,0,510,0.702658708627,NULL
20200531,PW_PIX,1.0000,3.0,0.921629464974839,0.131440093290478,19.7878787878788,0.213301694167853,0.646132531341871,0.505305017916223,0.419191919191919,0.722595486111111,1.32246212121212,0.891052188552189,2.84810869107744,3.48814004806874,55.000,52.000,1306,1331,0.000,0,375,NULL,2.55396479583115,33.2309371782427,NULL,NULL,NULL,0.054545,0,0,0,0.819295558958652,0.00612557427258806,0,0,12,0.666666666666,NULL
20200531,XE_Sorter,1.0000,17.0,0.997629379620701,0.121433504460032,23.0402181322427,0.18315357350653,0.633342450389926,0.515499606626319,0.838365612093508,0.114778972520908,0.0779555782776642,0.0743353783231084,0.0704971171324699,0.0712309510601578,2430.000,1589.000,33800,33818,200.000,12.15,31611,NULL,16.0656290087133,0.395103892805621,NULL,NULL,NULL,0.34609,0.0217751479289941,0.0400887573964497,0.0152662721893491,0.0690828402366864,0.0198816568047337,0.223698224852071,0,8,0.330960854092,NULL
20200601,MA_Alps,0.9499,4.0,0.653147286283227,0.185399212846295,22.7,0.185974538248386,0.26817008366624,1.21728908658016,0.685344827586207,1.33722222222222,1.78840517241379,1.7876724137931,0.156655292145594,0.161132984581498,75.000,75.000,227,189,25.000,3,423,NULL,1.380801497803,29.467882441702,NULL,NULL,NULL,0,0,0.105726872246696,0,0.105726872246696,0,0.894273127753304,0,7,0.8,NULL
20200601,PK_DUVKrF,0.9499,31.0,0.967386384186058,0.125222421112508,22.0011043622308,0.191876385053695,0.957892268019093,0.340788695337377,0.0611674177517322,0.4046279161724,1.20494202098288,0.814633873243757,0.36523455554533,0.359968559674397,13282.000,11897.000,39844,41151,2348.000,5.656729,37091,NULL,4.56228805120353,0.336020467924145,NULL,NULL,NULL,0.104276,0.011821102298966,0.0482130308201988,0,0.0191496837666901,0.0225127999196868,0.296782451561088,0,546,0.723357261181,NULL
20200601,PW_PIX,0.9499,3.0,0.85750285573153,0.141260758941843,21.7,0.194529136940927,0.672283527189582,0.48555484845094,0.533333333333333,0.601186868686869,1.3859126984127,0.908484126984127,0.987106481481482,1.09819397203326,80.000,52.000,1519,1719,25.000,3.2,586,NULL,3.07044567990844,21.267924983111,NULL,NULL,NULL,0.35,0.000658327847267939,0.032916392363397,0,0.585911784068466,0.00460829493087558,0,0,14,0.757142857142,NULL
20200601,XE_Sorter,0.9499,17.0,0.995516183689369,0.121781852139648,21.987456445993,0.19192524775727,0.649135763648977,0.502878680999855,0.802500512400082,0.119825708061002,0.0790458768873403,0.0743987611304684,0.0876947509356046,0.0885455238354322,2448.000,1493.000,31552,31923,25.000,97.92,32640,NULL,15.3928312751502,0.382746722461838,NULL,NULL,NULL,0.390114,0.0217735801217039,0.0370182555780933,0.0294117647058824,0.0753993407707911,0.0212347870182556,0.181288032454361,0,8,0.398986241853,NULL
20200602,MA_Alps,0.9499,4.0,0.397043160137075,0.30543353623763,17,0.248187500981942,0.258490262353131,1.26263319088584,0.613636363636364,NULL,1.54587121212121,1.54522727272727,0.361152146464647,0.381684368191721,NULL,NULL,68,NULL,NULL,NULL,735,NULL,0,16.9634397341605,NULL,NULL,NULL,NULL,0.0735294117647059,0.220588235294118,0,0,0,1,0,2,0.5,NULL
20200602,PK_DUVKrF,0.9499,31.0,0.942410078068281,0.128662889375687,21.7515492957746,0.193981773223088,0.963589530206661,0.338715721684816,0.0644252612448887,0.413330242334322,1.25068528951487,0.838957120500782,0.40755755086072,0.386270256503233,14589.000,13103.000,38609,41502,2060.000,7.082038,37398,NULL,4.46291654072298,0.333348624565025,NULL,NULL,NULL,0.101857,0.0154886166437877,0.0466471548084643,0.000543914631303582,0.0240358465642726,0.0195291253334715,0.291797249346007,0,512,0.666478873239,NULL
20200602,PW_PIX,0.9499,3.0,1,0.121247229144974,18.9387755102041,0.222780628103685,0.362634697749007,0.900006112549156,0.564625850340136,0.558416666666667,0.918571428571428,0.710413832199546,0.20015802154195,0.234996383101852,280.000,225.000,928,739,100.000,2.8,313,NULL,3.30315152531633,39.8280669212972,NULL,NULL,NULL,0.196428,0.0150862068965517,0.116379310344828,0,0.397629310344828,0.00646551724137931,0.107758620689655,0,14,0.795918367346,NULL
20200602,XE_Sorter,0.9499,17.0,0.997260268375202,0.121689533339566,22.5512727272727,0.186998775461189,0.651385680086141,0.50108376591121,0.824085561497326,0.125576923076923,0.0823486868686869,0.0766212121212121,0.190527617845118,0.124523049831226,2819.000,1550.000,31008,30225,125.000,22.552,32362,NULL,14.6775604999443,0.386156857617866,NULL,NULL,NULL,0.450159,0.0119001547987616,0.0367324561403509,0.0124161506707946,0.0658217234262126,0.0190595975232198,0.179469814241486,0,8,0.409923664122,NULL
20200603,MA_Alps,0.9499,4.0,0.810879179401686,0.149666986027111,21.7,0.194301929097067,0.413732520752179,0.788734251631455,0.576754385964912,1.53058080808081,2.30550682261209,2.30475389863548,0.181621182586095,0.194622989204642,37.000,37.000,434,523,37.000,1,993,NULL,1.20581177621983,12.5600638921212,NULL,NULL,NULL,0,0,0.0552995391705069,0,0.334101382488479,0,0.665898617511521,0,17,0.95,NULL
20200603,PK_DUVKrF,0.9499,31.0,0.944441607931509,0.128533056459627,21.8932322053676,0.192570804080205,0.958332667812591,0.3405166413627,0.0622200474272594,0.412994898834019,1.3018770258006,0.870075521846234,0.508761000097238,0.462962323574407,17482.000,16129.000,37525,37286,2315.000,7.551619,36123,NULL,4.4678489358491,0.345224387836498,NULL,NULL,NULL,0.077393,0.0181212524983344,0.034510326449034,0,0.0264890073284477,0.0210259826782145,0.281145902731512,0,506,0.677362893815,NULL
20200603,PW_PIX,0.9499,3.0,0.920950556226451,0.131811598740285,20.4651162790698,0.205997420075805,0.484225596732931,0.673892505858642,0.48062015503876,0.689166666666667,1.26932170542636,0.945019379844961,1.93019837424634,2.12911964699074,91.000,75.000,880,844,25.000,3.64,321,NULL,2.67725517926832,38.8480633121555,NULL,NULL,NULL,0.175824,0.0113636363636364,0.0284090909090909,0,0.705681818181818,0.00568181818181818,0.140909090909091,0,13,0.697674418604,NULL
20200603,XE_Sorter,0.9499,17.0,0.947598461446262,0.128078113159735,22.716935483871,0.185486161370791,0.66150875489577,0.49326476770904,0.849715370018975,0.127681051587302,0.0827983870967742,0.0771693548387097,0.119691102897252,0.069475700484378,2036.000,1190.000,28169,28428,150.000,13.573333,33032,NULL,14.4397419238418,0.378455298479106,NULL,NULL,NULL,0.41552,0.0171465085732543,0.0346480173240087,0.0135965067982534,0.0421030210515105,0.0211225105612553,0.231034115517058,0,8,0.409356725146,NULL
20200604,MA_Alps,0.9499,4.0,0.901063374085394,0.13478235107995,23.4090909090909,0.180172223660765,0.624732964574144,0.52214134156616,0.594216417910448,1.13684920634921,2.42733830845771,2.4264324212272,0.196791260710337,0.201083220963682,126.000,126.000,1030,963,0.000,0,947,NULL,1.62353186315142,13.1750992974715,NULL,NULL,NULL,0,0,0.0233009708737864,0,0.433009708737864,0,0.566990291262136,0,16,0.568181818181,NULL
20200604,PK_DUVKrF,0.9499,31.0,0.95984880324819,0.126594979797526,22.2178387650086,0.189844501677401,0.967153500743224,0.337267881254281,0.0653645401058669,0.418598549315179,1.30696890286513,0.881328536941745,0.355331869533914,0.37303504604253,17243.000,15397.000,38859,38309,2323.000,7.422729,37565,NULL,4.40828412772609,0.332100925517829,NULL,NULL,NULL,0.107057,0.0146941506472117,0.0399135335443527,0.00084922411796495,0.0187858668519519,0.0274582464808667,0.284129802619728,0,517,0.687249857061,NULL
20200604,PW_PIX,0.9499,3.0,0.900171682289097,0.134980963301446,18.8536585365854,0.223714454629502,0.476837229819144,0.684036224734799,0.382113821138211,0.834722222222222,1.23594850948509,0.91990514905149,2.23959603658537,2.57810577475924,55.000,50.000,773,773,0.000,0,127,NULL,2.21052672042023,98.2290592668164,NULL,NULL,NULL,0.090909,0,0,0,0.934023285899094,0.0413971539456662,0.0646830530401035,0,11,0.70731707317,NULL
20200604,XE_Sorter,0.9499,17.0,0.97146538526497,0.125074902638993,22.2889842632332,0.189181168024798,0.638486146335774,0.510821438779616,0.84810233106118,0.12433995922528,0.0812957002066444,0.0759247337466222,0.0796004129576644,0.062745047960348,2295.000,1202.000,31160,31476,200.000,11.475,34840,NULL,14.828017423043,0.35895866840938,NULL,NULL,NULL,0.476252,0.0144415917843389,0.0528562259306804,0.020795892169448,0.0450256739409499,0.0164634146341463,0.211136071887035,0,8,0.40059347181,NULL
20200605,MA_Alps,0.9499,4.0,0.887491895897008,0.137018685777218,22.6521739130435,0.186165862822698,0.303575640595464,1.07437474034897,0.571917808219178,1.12583040935673,1.91015791476408,1.90928652968037,0.129817430872653,0.131909611146655,59.000,59.000,521,487,34.000,1.735294,925,NULL,1.63931622845056,13.4937525137064,NULL,NULL,NULL,0,0.0268714011516315,0.053742802303263,0,0.404990403071017,0,0.595009596928983,0,13,0.782608695652,NULL
20200605,PK_DUVKrF,0.9499,31.0,0.956153068205923,0.127201536310047,21.3299435028249,0.197720603282552,0.944931918731342,0.345159427862708,0.0623655913978495,0.42355178617322,1.2299011299435,0.835236974262398,0.461580116133082,0.452266286108511,16693.000,14986.000,37754,36790,2197.000,7.598088,37619,NULL,4.35647312727579,0.331754051749352,NULL,NULL,NULL,0.102258,0.016263177411665,0.0500344334375166,0.00121841394289347,0.0153890978439371,0.0278910843884092,0.277507019123801,0,538,0.68813559322,NULL
20200605,PW_PIX,0.9499,3.0,0.894442128986447,0.135970067486005,21.0793650793651,0.200058513895788,0.589301148020429,0.553447353205054,0.523809523809524,0.645535230352304,1.74583333333333,0.955895061728395,0.580207047325103,0.416873605533244,55.000,50.000,1328,1305,0.000,0,644,NULL,2.85819938700175,19.3787784105606,NULL,NULL,NULL,0.090909,0.00451807228915663,0.0278614457831325,0,0.538403614457831,0.00225903614457831,0.112198795180723,0,16,0.777777777777,NULL
20200605,XE_Sorter,0.9499,17.0,0.991684100703354,0.122645321853638,22.1565934065934,0.190298790327647,0.622403687120683,0.523995462310907,0.826761473820297,0.111375137513751,0.0774801587301587,0.073916742979243,0.141570854637261,0.0794492330112971,2611.000,1236.000,32260,32238,150.000,17.406666,34270,NULL,16.55551807427,0.365080995375633,NULL,NULL,NULL,0.526618,0.019435833849969,0.0344079355238686,0.0141971481711097,0.0523248605083695,0.0308431494110353,0.226782393056417,0,8,0.397289586305,NULL
20200606,MA_Alps,1.0000,4.0,0.857445934055756,0.141890259747544,22.7647058823529,0.185196226061154,0.275523855074272,1.18346528412728,0.703883495145631,1.20826388888889,1.8281526429342,1.8272572815534,0.136689477705861,0.138131908555843,25.000,25.000,387,387,0.000,0,1052,NULL,1.52768796491484,11.8700745010171,NULL,NULL,NULL,0,0,0,0,0.124031007751938,0,0.875968992248062,0,11,0.941176470588,NULL
20200606,PK_DUVKrF,1.0000,31.0,0.991618788970652,0.122683624788686,21.9150537634409,0.192375030777762,0.958509558928207,0.340191496851513,0.0629552549427679,0.416398774219059,1.21896102150538,0.828584976105137,0.435088379878534,0.433931808822033,15729.000,14286.000,40762,39953,2055.000,7.654014,39556,NULL,4.43192359179622,0.315653340547202,NULL,NULL,NULL,0.091741,0.0141553407585496,0.0470045630734508,0,0.0206319611402777,0.0193317305333399,0.272852166233256,0,533,0.682795698924,NULL
20200606,PW_PIX,1.0000,3.0,1,0.121650549619949,19.8,0.212913506318824,0.395131247022438,0.825212526566637,0.490909090909091,0.548416666666667,1.17779797979798,0.80170202020202,1.49587268518519,1.6585537083801,32.000,27.000,1089,1163,25.000,1.28,824,NULL,3.36482470261405,15.1526356648438,NULL,NULL,NULL,0.15625,0.000918273645546373,0.0229568411386593,0,0.673094582185491,0.0578512396694215,0.0229568411386593,0,14,0.745454545454,NULL
20200606,XE_Sorter,1.0000,17.0,0.998371688214046,0.121847052919528,22.7751265365148,0.185058577155156,0.61333396725387,0.531629048874039,0.847688316107354,0.123381032547699,0.0797423073833052,0.0751970354302241,0.0468538017862403,0.0467092108875813,2589.000,1352.000,31498,30904,175.000,14.794285,31939,NULL,14.9447600068085,0.391928783360917,NULL,NULL,NULL,0.47779,0.0197472855419392,0.0435583211632485,0.00460346688678646,0.0490507333798971,0.0244459965712109,0.226681059114864,0,8,0.420168067226,NULL
20200607,MA_Alps,1.0000,4.0,0.912559623043438,0.133239488185274,22.1363636363636,0.190262931809688,0.35715902344301,0.912876876893702,0.880514705882353,1.23972222222222,1.91957924836601,1.9188214869281,0.118937312772331,0.123929909118564,NULL,NULL,487,NULL,NULL,NULL,1444,NULL,1.49027602524073,8.65237418140339,NULL,NULL,NULL,NULL,0.0431211498973306,0.240246406570842,0,0,0,1,0,12,0.772727272727,NULL
20200607,PK_DUVKrF,1.0000,31.0,0.981906189592688,0.123808008741432,21.9850427350427,0.191586119114419,0.958930962834041,0.340011677464869,0.0602081610146126,0.407368990658464,1.22872759377968,0.828580395299145,0.425516010802469,0.41613235649453,14920.000,13477.000,41156,43413,2281.000,6.54099,41676,NULL,4.53429863980425,0.299760433140966,NULL,NULL,NULL,0.096715,0.0157206725629313,0.0429827971620177,0,0.0213091651278064,0.0206774224900379,0.320293517348625,0,528,0.681623931623,NULL
20200607,PW_PIX,1.0000,3.0,0.940774443518261,0.12921356060085,22.4545454545455,0.187568287524617,0.653436756644948,0.498955423432885,0.53030303030303,0.680730158730159,1.34811447811448,0.904385521885522,2.53157512626263,2.50845121395012,106.000,100.000,1482,1530,25.000,4.24,649,NULL,2.7132806268998,19.2488888417448,NULL,NULL,NULL,0.056603,0,0.0168690958164642,0,0.626855600539811,0.0222672064777328,0.0843454790823212,0,17,0.727272727272,NULL
