MFG_MONTH,TOOL_ID,M_NUM,UP_TIME,C_UP_TIME,LOT_SIZE,C_LOT_SIZE,EQP_UTIL,C_EQP_UTIL,EQP_AVAIL_RATE,TC,PROCESS_TIME,PROCESS_JOBTIME,INLINE_CT_LOT,INLINE_CT_WAFER,MOVE_QTY,C_TC,ENG_LOT_RATE,HOT_LOT_RATE,BACKUP_BY_RATE,BACKUP_FOR_RATE,RWORK_LOT_RATE,QUE_LOT_RATE,SAMPLING_RATE,NUM_RECIPE,CHANGE_RECIPE
202002,ECT24,3,0.963080022,0.026752425,21.87318362,0.410270826,0.742168357,0.325124132,1.103541186,1.872425,2.061035091,1.815833013,0.679075223,0.782124554,16558,0.44011002,0.00978379,0.033095785,0,0.248037203,0.011776785,0.69428675,0,97,0.963011889
202002,ECT61,2,0.98316183,0.026248722,24.20926244,0.382238075,0.490111414,0.490237199,0.939208294,0.606229983,0.849642109,0.694538957,0.161331815,0.170105708,14114,0.516562249,0.003967692,0.043786311,0,0,0.002408956,0.921000425,0,48,0.670668954
202002,ECT62,2,0.894916133,0.029818206,24.40727273,0.389755771,0.647015196,0.368396822,1.858333333,0.499898467,0.871001029,0.758319959,0.10137381,0.104488482,20136,0.452274949,0.000794597,0.011769964,0,0,4.97E-05,0,0,16,0.876363636
202002,ECT63,2,0.969591849,0.027376769,21.74226804,0.44477387,0.583729677,0.405415283,1.047680412,2.470285388,2.594119416,2.00560925,1.061380208,1.185415474,8436,0.517527755,0.017069701,0.022759602,0,0,0.01173542,0.66571835,0,36,0.744845361
202002,ECT65,2,0.97468885,0.027144132,23.52316076,0.419255281,0.577418941,0.407006048,0.89373297,2.620121951,2.832859522,2.185927187,0.857173277,0.870997621,8633,0.51752223,0.001969188,0.059423144,0,0,0.002664196,0.598748986,0,21,0.757493188
202002,ECT66,3,0.942700399,0.027895437,23.18587361,0.432507636,0.888490943,0.264494239,1.140829694,1.878004167,2.11502335,1.974811984,0.768498365,0.855149869,18711,0.447548756,0.010154455,0.019614131,0,0,0.00748223,0.833466945,0,64,0.957868649
202002,ECT69,3,0.948958922,0.02751319,17.98816568,0.559602257,0.756816489,0.308608938,0.766030348,2.403660207,3.563069016,2.753176293,1.185283794,1.576171011,6080,0.514806083,0,0.055592105,0,0.085032895,0.020230263,0,0,39,0.686390533
202002,ECT70,3,0.937605859,0.027725568,23.25935484,0.439038902,0.656716238,0.353024068,0.783225806,1.81548103,1.922501792,1.667737276,0.497694325,0.508887429,18026,0.460162944,0.008043937,0.020525907,0,0,0.005270165,0.952402086,0,28,0.934193548
202002,ECT72,2,0.926331708,0.028090532,22.6199187,0.456682599,0.534755437,0.43125835,0.833333333,1.464897959,1.503967931,1.351224029,0.281890856,0.298589913,11129,0.403000448,0.013118879,0.037289963,0,0,0.002156528,0.979692695,0,19,0.782520325
202002,EHA01,4,0.960696398,0.026904914,21.78043478,0.478433405,0.116160006,2.046757699,0.254347826,0.705375587,0.953233092,0.761221618,0.111608243,0.110309734,10019,0.496661391,0.007785208,0.02495259,0,0.862760755,0.006288053,0,0,17,0.304347826
202002,EHA02,4,0.947574039,0.02709626,23.74702703,0.44407393,0.878070422,0.270617239,0.815366368,0.709720224,1.02049303,0.878071809,0.626185003,0.651021114,21966,0.550348206,0.008057908,0.055130656,0,0.000273149,0.007557134,0.981790039,0,104,0.763243243
202002,EHA03,4,0.962568725,0.026509523,22.1792976,0.479160633,0.12633761,1.930025651,0.284195933,0.672237485,0.891327788,0.714194907,0.12715727,0.117483534,11999,0.535767044,0.004000333,0.066672223,0,0.639386616,0.006417201,0,0,15,0.421441774
202002,EHA04,4,0.942067341,0.026940269,23.524618,0.456099195,0.236235061,1.04454565,0.637096774,1.053024691,1.66725099,1.239087908,0.534463938,0.533462637,13856,0.657904873,0.00317552,0.025259815,0,0.194644919,0.003247691,0.804633372,0,17,0.774193548
202002,EHA05,4,0.935446428,0.027042078,23.753003,0.455862351,0.723953991,0.338810502,0.699078237,0.489117897,0.644882719,0.561513664,0.487672654,0.460676478,31639,0.486448622,0.008154493,0.05505863,0,0,0.00606846,0.910490218,0,72,0.807057057
202002,EHA06,4,0.953787451,0.026344675,24.92757306,0.438983394,0.548449051,0.444649629,1.126369863,0.564362231,1.092935122,0.635464422,0.336853287,0.335733079,19618,0.645643584,0.002344785,0.026455296,0,0,0.002446733,0.977520644,0,32,0.700127065
202002,EHT01,2,0.960826243,0.025993356,22.42362205,0.490606386,0.868104343,0.280687341,0.991911765,1.659238683,1.795532271,1.710171569,0.543651484,0.55742307,14239,0.282604682,0.01404593,0.120233162,0,0.001755741,0.001685512,0.633682141,0,66,0.94015748
202002,EHT02,2,0.939336198,0.02647113,22.49815498,0.491406515,0.581434806,0.416511366,1.468634686,2.014488017,2.4850123,1.91697007,0.342878656,0.360281117,6097,0.486575718,0.000984091,0.007380679,0,0,0.003772347,0.974249631,0,21,0.730627306
202002,EHT03,2,0.933527193,0.026573469,22.10445205,0.502120427,0.962077007,0.252907815,1.102754237,1.289624803,1.981170257,1.483572564,1.45827333,1.231519894,12909,0.536696198,0.020605779,0.071268108,0,0.000464792,0.007901464,0.667673716,0,71,0.761986301
202002,EHT04,2,0.966239026,0.025555279,23.6,0.473010081,0.889633505,0.273501162,0.776110444,1.187547619,1.486836068,1.391440576,0.965446651,0.899685682,19116,0.21250144,0.008683825,0.028143963,0,0,0.002092488,0.896683407,0,51,0.896296296
202002,EHT05,2,0.949112621,0.025858127,22.93606138,0.488788562,0.738126309,0.327854376,0.937614679,1.905067444,2.457530071,1.797755352,0.979276355,0.969163461,8968,0.552604733,0.006690455,0.067573595,0,0,0.008363069,0.699933095,0,24,0.621483376
202002,EHT06,2,0.953011572,0.025592904,23.0021978,0.489326129,0.665999009,0.361121834,1.850549451,2.001381944,2.210630647,1.935450549,0.443395833,0.426141707,10466,0.44301598,0.004395184,0.020829352,0,0,0.02054271,0.675425186,0,26,0.874725275
202002,EHT07,2,0.935907324,0.025981648,23.56521739,0.479735375,0.618551998,0.386482487,1.420289855,1.988005051,2.291983092,1.991855878,0.468724503,0.480658431,8130,0.437182806,0.001230012,0.034563346,0,0,0.005535055,0.632841328,0,25,0.820289855
202002,EHT09,2,0.918256149,0.026644951,22.71753986,0.499073266,0.522977153,0.455109241,0.581836327,1.40841293,1.511723775,1.340977489,0.348679655,0.34498359,9973,0.519420804,0.032788529,0.021157124,0,0,0,0.671112002,0,37,0.772209567
202002,EHT51,3,0.965996435,0.02522116,22.26895565,0.510168608,0.566734076,0.417748614,1.017167382,1.759842238,2.042752742,1.643229216,0.491788385,0.503403254,15566,0.506921559,0.026210973,0.09013234,0,0.067583194,0,0.750224849,0,27,0.902718169
202002,EKA01,3,0.929369349,0.02620256,23.16803585,0.491792586,0.783567446,0.300956551,0.943925234,0.509233716,0.668238105,0.593076088,0.25920013,0.28434748,31022,0.334234225,0.012475018,0.006189156,0,0,0.0034814,0.436980208,0,197,0.880507842
202002,EKA03,3,0.893845167,0.027986329,23.86118721,0.479170038,0.603361438,0.388645294,0.776258681,0.777881741,0.774830006,0.710584672,0.238567392,0.242614003,26128,0.359881353,0.006927434,0.012706675,0,0,0.007999081,0.179577465,0,79,0.908675799
202002,EKA04,2,0.977389952,0.025597948,24.46686747,0.469149986,0.271202131,0.872293416,0.644578313,1.112868732,1.292884036,1.138768407,0.176643972,0.179437404,8123,0.504599177,0.001231072,0.04702696,0,0,0.008248184,0,0,7,0.569277108
202002,EKA53,3,0.926658533,0.027003977,23.75995316,0.484433386,0.511893829,0.460313169,1.673791643,0.506732896,0.652329097,0.537869087,0.185297115,0.206696142,20291,0.491149054,0.00285841,0.000591395,0,0,0,0.685279188,0,65,0.829039813
202002,EUT01,3,0.965168592,0.025821095,13.93411765,0.821962993,0.423387978,0.556066475,0.475294118,4.254019274,2.159493464,1.907534641,0.359700327,0.467889979,5922,0.319871842,0.441067207,0.467071935,0,0.005910165,0.108409321,0.686592367,0,81,0.952941176
202002,EUT02,2,0.957299162,0.025894686,23.59160305,0.486594835,0.74965703,0.312683996,3.034351145,3.89406401,4.254756149,3.845891645,0.574125937,0.581114667,6181,0.381876904,0.001132503,0.025885779,0,0,0.000161786,0.999029283,0,7,0.874045802
202002,EUT51,2,0.937136313,0.026358801,21.38041002,0.536809752,0.905011914,0.259377017,2.07238806,1.585145601,2.402414594,2.078137231,0.485473501,0.551814224,9386,0.535243351,0.001065417,0.002770083,0,0,0.000106542,0.999893458,0,29,0.820045558
202002,EUT52,2,0.949850374,0.025865274,17.03448276,0.671390661,0.902124679,0.260492095,1.663507109,1.847487374,2.147293312,1.965918027,0.56938427,0.625864031,8892,0.328176456,0.141025641,0.146648673,0,0.004161044,0.000899685,0.994939271,0,94,0.942528736
202002,EUT53,3,0.921616291,0.026730104,21.48282443,0.532238139,0.961561758,0.245415374,1.476974687,1.643934121,2.8779816,2.095052608,0.482165167,0.486527979,11257,0.566983195,0.033490273,0.070267389,0,0.001599005,0.00097717,0.996091321,0,61,0.713740458
202002,EUT54,2,0.905701975,0.027549924,22.31940299,0.51250838,0.821614431,0.286492495,2.807462687,3.10076087,3.119146766,3.022533167,0.460461339,0.490892713,7477,0.25429542,0.007088404,0.006687174,0,0,0.000267487,0.999732513,0,15,0.910447761
202002,EUT55,3,0.922592243,0.027087347,23.38821138,0.48974854,0.947826883,0.249086821,1.748488513,2.145750487,3.137842268,2.63128678,0.441458263,0.4410313,11507,0.52048472,0.002346398,0.059007561,0,0,0.000521422,0.999478578,0,45,0.843495935
202002,EUT56,2,0.951418298,0.026129568,21.05088496,0.54361347,0.910751467,0.259451339,1.883233533,1.62241774,2.393628576,2.046141883,0.590376989,0.607351647,9515,0.523427859,0.00262743,0.059379926,0,0,0.000315292,0.999684708,0,38,0.794247788
202002,EUT57,3,0.964660655,0.025678554,24.16774791,0.474390523,0.819061552,0.287699019,0.990526316,0.756255913,1.119239327,0.906617398,0.16208192,0.194767337,26077,0.971337623,0.003528013,0.046746175,0,0.000728611,0.005905587,0.116040956,0,30,0.759962929
202002,EUT58,3,0.951304055,0.025905919,22.59633028,0.507470862,0.924369966,0.255258147,1.672782875,3.377286184,3.391948904,3.110223624,0.535261372,0.551115837,9852,0.4831485,0.002233049,0.027101096,0,0,0.001319529,0.998680471,0,15,0.940366972
202002,EUT59,3,0.916796013,0.027003516,22.56179775,0.50826711,0.880551936,0.26776239,1.761428571,2.119585749,2.722217857,2.453738095,0.450193932,0.459650961,12048,0.525914439,0.000996016,0.013280212,0,0,0,1,0,25,0.868913858
202002,EUT60,2,0.932455296,0.026488082,23.19155844,0.494710378,0.881927707,0.267142512,3.810064935,3.805238095,3.817982504,3.584500361,0.373879645,0.387778849,7143,0.208658207,0.000839983,0.02099958,0,0,0,1,0,8,0.948051948
202002,EUT61,2,0.906445117,0.027535816,25.08602151,0.458355842,0.883017523,0.26660383,4.032258065,1.890130719,3.366797386,2.482729285,0.497005082,0.501024482,6999,0.504362784,0,0.003714816,0,0,0,1,0,9,0.577060932
202003,ECT11,2,0.973865425,0.025617409,24.05663717,0.478452733,0.578626373,0.405139061,1.176106195,1.839069959,1.664550147,1.467710423,0.174891101,0.177685787,13592,0.439472526,0.020306062,0.047380812,0,0,0.009490877,0.869187758,0,59,0.90619469
202003,ECT12,2,0.949284538,0.026153053,23.69354839,0.486052917,0.891256732,0.262906435,2.672527473,1.176739912,1.682856838,1.494687424,0.45049303,0.457141517,14690,0.532434329,0.00503744,0.037100068,0,0,0.004560926,0.869707284,0,57,0.84516129
202003,ECT13,2,0.904886899,0.027738761,23.97826087,0.480612532,0.950669879,0.246983908,1.47659766,1.107851706,1.758243824,1.317650765,1.320804445,1.168970049,15442,0.57717924,0.013404999,0.017290506,0,0,1.17E-02,0.57900531,0,81,0.773291925
202003,ECT14,2,0.925261497,0.027121192,22.84132841,0.504347769,0.590036884,0.396271099,1.191881919,1.865047962,1.69376435,1.464361419,0.275308912,0.274925038,12380,0.453863678,0.003957997,0.014458805,0,0,0.008481422,0.745476575,0,48,0.86900369
202003,ECT15,2,0.954142365,0.026179989,23.328125,0.493793727,0.855400155,0.272843129,2.441277081,1.223994896,1.697690992,1.536831686,0.385120584,0.391419616,13437,0.512304015,0.051201905,0.110143633,0,0,0.002530327,0.950807472,0,55,0.847222222
202003,ECT16,2,0.993111298,0.025387003,23.43478261,0.491517274,0.019802983,12.15199889,0.510869565,0.541388889,0.744323671,0.681890097,0.077868106,0.064733979,1078,0.363158592,0.001855288,0.090909091,0,0,0.003710575,0.06864564,0,7,0.717391304
202003,ECT17,2,0.933805351,0.026925504,23.92322457,0.481602821,0.930081417,0.258959161,2.436507937,1.372754449,2.031757999,1.71013511,0.37716363,0.384982998,12464,0.549289899,0.003369705,0.047256098,0,0,0.022143774,0.913912067,0,86,0.917466411
202003,ECT18,2,0.955323611,0.026203648,24.26465364,0.475033975,0.718990175,0.333513214,1.558614565,1.889381808,1.974812019,1.819451352,0.327560954,0.331766596,13661,0.387351048,0.000439207,0.033599297,0,0,0.003513652,0.929141351,0,66,0.957371226
202003,ECT19,2,0.883945542,0.029067245,17.95264624,0.639835092,0.329216169,0.73166949,0.683844011,1.583028674,1.234432064,1.189481585,0.488570844,0.366544403,6445,0.281930875,0.010085337,0.18060512,0,0,0.013809154,0.943832428,0,35,0.713091922
202003,ECT22,2,0.969963655,0.026446392,23.09657948,0.497051536,0.497627856,0.482932809,1.932595573,1.838246246,1.780256539,1.492297116,0.363991286,0.347100509,11479,0.491217214,0.012370416,0.043644917,0,0,0.001568081,0.646136423,0,55,0.85110664
202003,ECT24,3,0.919100014,0.027958955,23.21494102,0.494248427,0.777171183,0.308140385,1.174473068,1.966183463,2.214277257,1.961111436,0.971206401,1.057517742,17713,0.45547511,0.008016711,0.028510134,0,0.248969683,0.00632304,0.695590809,0,113,0.965923984
202003,ECT61,2,0.967649504,0.026498338,23.42781457,0.489537377,0.589448222,0.404656088,0.953615778,0.595135158,0.845829072,0.683666707,0.097028185,0.098364911,17688,0.519167002,0.00616237,0.040140208,0,0,0,0.9383763,0,77,0.711258278
202003,ECT62,2,0.965782759,0.026480086,25.19982394,0.455505968,0.789080886,0.301306582,1.643753015,0.49008722,0.823570912,0.608974782,0.172944337,0.176266709,28627,0.467602209,0.000454117,0.009746044,0,0,0,0,0,26,0.752640845
202003,ECT63,2,0.966443785,0.026396602,22.17307692,0.516950444,0.646000428,0.366450098,1.188186813,2.319208754,2.736762057,2.082523657,0.917097324,0.954610477,8071,0.533687047,0.028497088,0.045595341,0,0.045967042,0.00954033,0.550737207,0,50,0.725274725
202003,ECT65,2,0.892182939,0.029087319,23.01729107,0.497537235,0.544228679,0.433594089,1.002881844,2.51409318,2.795544348,2.165150496,0.837009419,0.895007221,7987,0.512461228,0.003881307,0.044697634,0,0,0.007637411,0.596344059,0,30,0.706051873
202003,ECT66,3,0.928959508,0.027888409,24.20570749,0.47304932,0.895468317,0.263457204,1.217132216,1.930490079,2.19889851,2.085321539,0.604566742,0.631693157,20357,0.375430646,0.002308788,0.020680847,0,0,0.005747409,0.859999018,0,102,0.983353151
202003,ECT69,3,0.939182628,0.027484533,18.87951807,0.604608325,0.721323192,0.325746052,0.730516432,2.309898294,3.388636933,2.650770344,0.655756781,0.716753238,6268,0.529672382,0.000478622,0.042916401,0,0.174537332,0.018028079,0,0,58,0.822289157
202003,ECT70,3,0.943535316,0.027247591,23.45611867,0.48628995,0.647239903,0.361513963,0.779975278,1.852060866,1.99780662,1.695758481,0.506592959,0.522105327,18976,0.49472604,0.008273609,0.010645025,0,0,0.005796796,0.942927909,0,52,0.936959209
202003,ECT72,2,0.944840749,0.027099157,22.56962025,0.504720432,0.542050218,0.430381074,0.824593128,1.513806147,1.498929074,1.355314949,0.334118529,0.355146744,12481,0.376426657,0.011377293,0.044707956,0,0,0.001842801,0.882942072,0,27,0.87522604
202003,EHA01,4,0.949254964,0.026861475,22.475,0.50613072,0.121841594,1.949225983,0.251442308,0.702835775,0.9386875,0.743804487,0.086763421,0.087369182,11687,0.536763762,0.010353384,0.033883803,0,0.850346539,0.0056473,0,0,20,0.6
202003,EHA02,4,0.957665585,0.026529131,23.61668229,0.481310459,0.868476401,0.273183155,0.899765658,0.668258864,0.972790797,0.758928064,0.358118929,0.374217412,25199,0.591129791,0.006309774,0.038017382,0,0.000119052,0.003214413,0.976705425,0,157,0.830365511
202003,EHA03,4,0.957836444,0.026429498,22.20215054,0.511145749,0.113265995,2.131275798,0.348387097,0.763113599,0.926264038,0.763674432,0.118549881,0.125421173,10324,0.503595114,0.011235955,0.051724138,0,0.419217358,0.004165052,0,0,25,0.686021505
202003,EHA04,4,0.958210185,0.026326427,23.73095624,0.477866901,0.22468576,1.083944922,0.704213938,1.082192172,1.659857284,1.198360346,0.382520916,0.379718683,14642,0.641404961,0.001161044,0.03046032,0,0.130105177,0.004370988,0.868187406,0,27,0.828200972
202003,EHA05,4,0.959556045,0.026202146,24.21482498,0.468102731,0.750094227,0.323581222,0.87962963,0.57730906,0.715621949,0.620532826,0.324954088,0.300772016,35281,0.457410946,0.013746776,0.035401491,0,0,0.002465916,0.82925654,0,108,0.87783116
202003,EHA06,4,0.962033024,0.026057767,25.13160855,0.451078422,0.617139697,0.391769574,1.251809409,0.634481264,1.101398103,0.705320835,0.180059029,0.179719904,22342,0.636976887,0.001118969,0.028779876,0,0,0.00071614,0.960657058,0,46,0.824521935
202003,EHT01,2,0.953041475,0.026202175,21.77394035,0.519623539,0.81758178,0.29507131,1.115156018,1.807463768,1.831899868,1.72649579,0.422702108,0.420022753,13870,0.316262636,0.015645278,0.163518385,0,0.004542177,0.002307138,0.750973324,0,104,0.962323391
202003,EHT02,2,0.950914793,0.026158416,22.36144578,0.505132314,0.488690977,0.492662359,2.052710843,2.059480769,2.315680221,1.913847055,0.345532582,0.343901564,7424,0.49015743,0.002424569,0.024649784,0,0,0.004579741,0.959994612,0,44,0.852409639
202003,EHT03,2,0.952804081,0.026007141,22.3095624,0.505446697,0.963487912,0.25048037,1.224340176,1.36104399,2.0148512,1.502217335,0.991162895,0.792035919,13765,0.533661927,0.025281511,0.077006902,0,0.003341809,0.003051217,0.776462041,0,105,0.755267423
202003,EHT04,2,0.945434848,0.026111355,23.33249686,0.482725613,0.8716442,0.276632321,0.808179724,1.061892523,1.523535586,1.382305428,0.692717721,0.66646576,18596,0.361351351,0.005485051,0.011991826,0,0,0.00204345,0.869380512,0,78,0.898368883
202003,EHT05,2,0.961624292,0.025597839,22.07073955,0.509379427,0.407860697,0.591389128,0.894654088,2.480683183,2.090141509,1.800508386,0.340144676,0.348762758,6864,0.455047723,0.014131702,0.087995338,0,0,0.001893939,0.531322844,0,36,0.790996785
202003,EHT06,2,0.925897246,0.026576048,23.24611973,0.48301923,0.67100839,0.358105134,1.951219512,2.041979718,2.238750924,1.999645233,0.377069783,0.359036289,10484,0.450939191,0.002098436,0.013735216,0,0,0.007153758,0.705265166,0,48,0.911308204
202003,EHT07,2,0.940255022,0.026084704,23.81534091,0.471024778,0.652233215,0.367026801,1.663352273,2.004084084,2.248330177,2.03294113,0.331478193,0.313714119,8383,0.46572688,0.002624359,0.042944053,0,0,0.011809615,0.619229393,0,38,0.829545455
202003,EHT09,2,0.934715284,0.026175046,23.10152284,0.484911821,0.382957128,0.625830905,0.566502463,1.419861111,1.462677887,1.296265736,0.236935151,0.224684531,9102,0.498758664,0.032190727,0.050977807,0,0,0.000109866,0.629641837,0,45,0.824873096
202003,EHT51,3,0.964898404,0.025301364,22.2703533,0.502101594,0.5160421,0.463294608,1.023553507,1.744040844,2.086601809,1.667773938,0.408164611,0.415965436,14498,0.511472842,0.012553456,0.080976686,0,0.020830459,0.002965926,0.752655539,0,50,0.912442396
202003,EKA01,3,0.93119729,0.026172511,23.35072909,0.478260801,0.750385003,0.317620554,1.077688481,0.491577582,0.678733363,0.552542948,0.204291616,0.215903216,30426,0.536656706,0.009827122,0.003319529,0,0,0.001314665,0.42243476,0,264,0.884113584
202003,EKA03,3,0.925100909,0.026340959,24.23220974,0.460490798,0.541211141,0.439138895,0.753720238,0.833634356,0.894707961,0.814400008,0.204725219,0.207210972,25880,0.436311033,0.001816074,0.008964451,0,0,0.002434312,0.165378671,0,112,0.920411985
202003,EKA04,2,0.952958857,0.025480713,24.21515892,0.460424092,0.314224479,0.759210003,0.574572127,1.077989341,1.304722901,1.125567101,0.22839791,0.231740471,9904,0.500241912,0.000302908,0.038469305,0,0,0.00151454,0,0,15,0.665036675
202003,EKA53,3,0.958568738,0.025254699,23.73966942,0.469112227,0.400752004,0.595515106,1.764867725,0.500992384,0.623469489,0.493475132,0.126171414,0.127793341,17235,0.532471133,0.003481288,0.004003481,0,0,0.001508558,0.667304903,0,61,0.862258953
202003,EUT01,3,0.952629464,0.0253233,15.78205128,0.703153783,0.490534394,0.485557788,0.486467236,4.040117845,2.390803063,2.145833927,0.404803167,0.472557781,7386,0.353685297,0.334145681,0.293392905,0,0.009341998,0.09829407,0.713376659,0,106,0.959401709
202003,EUT02,2,0.919144954,0.026294206,23.68300654,0.468025975,0.868963931,0.273945784,2.52124183,3.916884058,3.956078431,3.847148693,0.635347071,0.657306545,7247,0.264582341,0.004001656,0.012694908,0,0,0,1,0,12,0.934640523
202003,EUT51,2,0.951532796,0.025310777,22.15402299,0.499372115,0.870750738,0.273233906,3.166666667,1.615863753,2.43031274,1.992167281,0.359425442,0.392864307,9637,0.543180348,0.001556501,0.002905469,0,0.0003113,0.000518834,0.999169866,0,49,0.816091954
202003,EUT52,2,0.969282835,0.024822762,17.49904031,0.630140881,0.853502716,0.278469806,2.228441755,1.98529304,2.16862624,1.99172508,0.40405772,0.459744846,9117,0.370584057,0.12142152,0.133925633,0,0.011626632,0.002413074,0.987386202,0,121,0.946257198
202003,EUT53,3,0.933039693,0.025736256,22.02120141,0.499760774,0.980697466,0.243087643,1.261622607,1.750397693,3.011540312,2.24134331,0.696438646,0.733442976,12464,0.569506126,0.036585366,0.068838254,0,0.004813864,0.002326701,0.993100128,0,82,0.796819788
202003,EUT54,2,0.948295263,0.025234803,22.51948052,0.487851781,0.877820314,0.27144236,3.120779221,3.579988426,3.188423521,3.087912698,0.442256554,0.474779665,8670,0.243316477,0.000576701,0.006920415,0,0,0.000922722,0.998500577,0,30,0.948051948
202003,EUT55,3,0.936263657,0.025495459,23.51912568,0.466517133,0.980571405,0.243681091,1.245860331,2.116494682,3.096316295,2.60850612,0.689669639,0.708301155,12912,0.571736727,0.003097893,0.059324659,0,0,0.007822181,0.992177819,0,78,0.856102004
202003,EUT56,2,0.935300502,0.025462195,21.34821429,0.512815461,0.903486072,0.264499242,2.60857538,1.630866487,2.418120101,2.001978254,0.366880939,0.405895421,9564,0.5502717,0.004705144,0.046005855,0,0,0.003241322,0.996758678,0,58,0.866071429
202003,EUT57,3,0.93360835,0.025456291,23.71911299,0.461000645,0.795483645,0.29971012,0.869806094,0.876858065,1.217091797,1.045983572,0.230290835,0.291581226,22462,0.897414504,0.011486065,0.057296768,0,0.003739649,0.010417594,0.144243611,0,52,0.775079197
202003,EUT58,3,0.965357636,0.024577437,22.42538976,0.48671602,0.907503456,0.262756701,1.901262064,3.428287623,3.421216283,3.106537986,0.514866963,0.556668435,10069,0.484216313,0.000794518,0.00546231,0,0,9.93E-05,0.999900685,0,33,0.964365256
202003,EUT59,3,0.939460608,0.025183242,23.27035831,0.468368136,0.919361202,0.259485843,1.83126177,1.969550298,2.696229127,2.349139046,0.43456284,0.463219547,14288,0.581030972,0.000769877,0.010848264,0,0,0,1,0,49,0.923452769
202003,EUT60,2,0.941308181,0.025058342,23.79472141,0.457496007,0.92156277,0.258986132,3.395894428,3.79462963,3.791727761,3.656950147,0.500426985,0.517229797,8114,0.131679538,0.000123244,0.003327582,0,0,0,1,0,17,0.958944282
202003,EUT61,2,0.934017103,0.02520219,24.87797619,0.437283991,0.959034291,0.24926015,3.187789799,1.924597953,3.398490469,2.514476215,0.784754118,0.782650308,8359,0.507397185,0.001435578,0,0,0,0,1,0,19,0.666666667
202004,ECT11,2,0.976875714,0.024131701,23.94604317,0.453773355,0.552786379,0.431364285,1.06294964,1.415835262,1.552240208,1.384615807,0.171649368,0.173592608,13314,0.475367877,0.019152772,0.053177107,0,0,0.002929247,0.896725252,0,53,0.875899281
202004,ECT12,2,0.969280047,0.024301934,23.44655172,0.462786943,0.811428902,0.293251518,2.561016949,1.156527778,1.56388167,1.4204457,0.293918393,0.301781821,13599,0.536976542,0.004044415,0.035737922,0,0,0.003161997,0.853592176,0,58,0.874137931
