PART_NO,EQP_NO,STOCK_EVENT_TIME,QTY,PM,TS
85-ECT0010,EUT55,2019-06-30,3,3.0,0.0
85-ECT0010,EUT55,2019-07-31,7,7.0,0.0
85-ECT0010,EUT55,2019-08-31,9,9.0,0.0
85-ECT0010,EUT55,2019-09-30,6,6.0,0.0
85-ECT0010,EUT55,2019-10-31,4,4.0,0.0
85-ECT0010,EUT55,2019-11-30,6,6.0,0.0
85-ECT0010,EUT55,2019-12-31,9,9.0,0.0
85-ECT0010,EUT55,2020-01-31,9,9.0,0.0
85-ECT0010,EUT55,2020-02-29,11,11.0,0.0
85-ECT0010,EUT55,2020-03-31,9,9.0,0.0
85-ECT0010,EUT55,2020-04-30,11,11.0,0.0
85-ECT0010,EUT55,2020-05-31,10,10.0,0.0
85-ECT0010,EUT55,2020-06-30,11,11.0,0.0
85-ECT0010,EUT55,2020-07-31,11,11.0,0.0
85-ECT0010,EUT55,2020-08-31,11,11.0,0.0
85-ECT0010,EUT55,2020-09-30,10,10.0,0.0
85-ECT0010,EUT55,2020-10-31,11,11.0,0.0
85-ECT0010,EUT55,2020-11-30,11,11.0,0.0
85-ECT0010,EUT55,2020-12-31,8,8.0,0.0
85-ECT0010,EUT55,2021-01-31,8,8.0,0.0
85-ECT0010,EUT55,2021-02-28,10,10.0,0.0
85-ECT0010,EUT55,2021-03-31,7,7.0,0.0
85-ECT0010,EUT56,2015-10-31,2,0.0,2.0
85-ECT0010,EUT56,2015-11-30,2,1.0,1.0
85-ECT0010,EUT56,2015-12-31,1,1.0,0.0
85-ECT0010,EUT56,2016-01-31,3,3.0,0.0
85-ECT0010,EUT56,2016-02-29,1,1.0,0.0
85-ECT0010,EUT56,2016-03-31,4,4.0,0.0
85-ECT0010,EUT56,2016-04-30,2,2.0,0.0
85-ECT0010,EUT56,2016-05-31,5,5.0,0.0
85-ECT0010,EUT56,2016-06-30,0,0.0,0.0
85-ECT0010,EUT56,2016-07-31,0,0.0,0.0
85-ECT0010,EUT56,2016-08-31,4,4.0,0.0
85-ECT0010,EUT56,2016-09-30,2,2.0,0.0
85-ECT0010,EUT56,2016-10-31,2,2.0,0.0
85-ECT0010,EUT56,2016-11-30,5,5.0,0.0
85-ECT0010,EUT56,2016-12-31,4,4.0,0.0
85-ECT0010,EUT56,2017-01-31,3,3.0,0.0
85-ECT0010,EUT56,2017-02-28,4,4.0,0.0
85-ECT0010,EUT56,2017-03-31,4,4.0,0.0
85-ECT0010,EUT56,2017-04-30,4,4.0,0.0
85-ECT0010,EUT56,2017-05-31,3,3.0,0.0
85-ECT0010,EUT56,2017-06-30,0,0.0,0.0
85-ECT0010,EUT56,2017-07-31,0,0.0,0.0
85-ECT0010,EUT56,2017-08-31,1,1.0,0.0
85-ECT0010,EUT56,2017-09-30,1,1.0,0.0
85-ECT0010,EUT56,2017-10-31,0,0.0,0.0
85-ECT0010,EUT56,2017-11-30,1,1.0,0.0
85-ECT0010,EUT56,2017-12-31,0,0.0,0.0
85-ECT0010,EUT56,2018-01-31,0,0.0,0.0
85-ECT0010,EUT56,2018-02-28,1,1.0,0.0
85-ECT0010,EUT56,2018-03-31,0,0.0,0.0
85-ECT0010,EUT56,2018-04-30,1,1.0,0.0
85-ECT0010,EUT56,2018-05-31,0,0.0,0.0
85-ECT0010,EUT56,2018-06-30,0,0.0,0.0
85-ECT0010,EUT56,2018-07-31,2,2.0,0.0
85-ECT0010,EUT56,2018-08-31,1,1.0,0.0
85-ECT0010,EUT56,2018-09-30,1,1.0,0.0
85-ECT0010,EUT56,2018-10-31,4,4.0,0.0
85-ECT0010,EUT56,2018-11-30,5,5.0,0.0
85-ECT0010,EUT56,2018-12-31,4,4.0,0.0
85-ECT0010,EUT56,2019-01-31,4,4.0,0.0
85-ECT0010,EUT56,2019-02-28,4,4.0,0.0
85-ECT0010,EUT56,2019-03-31,4,4.0,0.0
85-ECT0010,EUT56,2019-04-30,5,5.0,0.0
85-ECT0010,EUT56,2019-05-31,2,2.0,0.0
85-ECT0010,EUT56,2019-06-30,1,1.0,0.0
85-ECT0010,EUT56,2019-07-31,3,3.0,0.0
85-ECT0010,EUT56,2019-08-31,2,2.0,0.0
85-ECT0010,EUT56,2019-09-30,5,5.0,0.0
85-ECT0010,EUT56,2019-10-31,1,1.0,0.0
85-ECT0010,EUT56,2019-11-30,4,4.0,0.0
85-ECT0010,EUT56,2019-12-31,4,4.0,0.0
85-ECT0010,EUT56,2020-01-31,5,5.0,0.0
85-ECT0010,EUT56,2020-02-29,4,4.0,0.0
85-ECT0010,EUT56,2020-03-31,5,5.0,0.0
85-ECT0010,EUT56,2020-04-30,2,2.0,0.0
85-ECT0010,EUT56,2020-05-31,4,4.0,0.0
85-ECT0010,EUT56,2020-06-30,2,2.0,0.0
85-ECT0010,EUT56,2020-07-31,4,4.0,0.0
85-ECT0010,EUT56,2020-08-31,5,5.0,0.0
85-ECT0010,EUT56,2020-09-30,4,4.0,0.0
85-ECT0010,EUT56,2020-10-31,2,2.0,0.0
85-ECT0010,EUT56,2020-11-30,3,3.0,0.0
85-ECT0010,EUT56,2020-12-31,3,3.0,0.0
85-ECT0010,EUT56,2021-01-31,3,3.0,0.0
85-ECT0010,EUT56,2021-02-28,3,3.0,0.0
85-ECT0010,EUT56,2021-03-31,3,3.0,0.0
85-ECT0010,EUT57,2015-11-30,1,1.0,0.0
85-ECT0010,EUT57,2015-12-31,2,2.0,0.0
85-ECT0010,EUT57,2016-01-31,3,3.0,0.0
85-ECT0010,EUT57,2016-02-29,2,2.0,0.0
85-ECT0010,EUT57,2016-03-31,8,8.0,0.0
85-ECT0010,EUT57,2016-04-30,8,8.0,0.0
85-ECT0010,EUT57,2016-05-31,5,5.0,0.0
85-ECT0010,EUT57,2016-06-30,4,4.0,0.0
85-ECT0010,EUT57,2016-07-31,0,0.0,0.0
85-ECT0010,EUT57,2016-08-31,7,7.0,0.0
85-ECT0010,EUT57,2016-09-30,5,5.0,0.0
85-ECT0010,EUT57,2016-10-31,5,5.0,0.0
85-ECT0010,EUT57,2016-11-30,8,8.0,0.0
85-ECT0010,EUT57,2016-12-31,13,13.0,0.0
85-ECT0010,EUT57,2017-01-31,7,7.0,0.0
85-ECT0010,EUT57,2017-02-28,7,7.0,0.0
85-ECT0010,EUT57,2017-03-31,7,7.0,0.0
85-ECT0010,EUT57,2017-04-30,8,8.0,0.0
85-ECT0010,EUT57,2017-05-31,2,2.0,0.0
85-ECT0010,EUT57,2017-06-30,1,1.0,0.0
85-ECT0010,EUT57,2017-07-31,1,1.0,0.0
85-ECT0010,EUT57,2017-08-31,1,1.0,0.0
85-ECT0010,EUT57,2017-09-30,0,0.0,0.0
85-ECT0010,EUT57,2017-10-31,1,1.0,0.0
85-ECT0010,EUT57,2017-11-30,5,5.0,0.0
85-ECT0010,EUT57,2017-12-31,1,1.0,0.0
85-ECT0010,EUT57,2018-01-31,1,1.0,0.0
85-ECT0010,EUT57,2018-02-28,0,0.0,0.0
85-ECT0010,EUT57,2018-03-31,2,2.0,0.0
85-ECT0010,EUT57,2018-04-30,1,1.0,0.0
85-ECT0010,EUT57,2018-05-31,1,1.0,0.0
85-ECT0010,EUT57,2018-06-30,1,1.0,0.0
85-ECT0010,EUT57,2018-07-31,1,1.0,0.0
85-ECT0010,EUT57,2018-08-31,2,2.0,0.0
85-ECT0010,EUT57,2018-09-30,0,0.0,0.0
85-ECT0010,EUT57,2018-10-31,5,5.0,0.0
85-ECT0010,EUT57,2018-11-30,13,12.0,1.0
85-ECT0010,EUT57,2018-12-31,9,9.0,0.0
85-ECT0010,EUT57,2019-01-31,8,8.0,0.0
85-ECT0010,EUT57,2019-02-28,4,4.0,0.0
85-ECT0010,EUT57,2019-03-31,8,8.0,0.0
85-ECT0010,EUT57,2019-04-30,6,6.0,0.0
85-ECT0010,EUT57,2019-05-31,5,5.0,0.0
85-ECT0010,EUT57,2019-06-30,0,0.0,0.0
85-ECT0010,EUT57,2019-07-31,4,4.0,0.0
85-ECT0010,EUT57,2019-08-31,3,3.0,0.0
85-ECT0010,EUT57,2019-09-30,2,2.0,0.0
85-ECT0010,EUT57,2019-10-31,3,3.0,0.0
85-ECT0010,EUT57,2019-11-30,4,4.0,0.0
85-ECT0010,EUT57,2019-12-31,9,9.0,0.0
85-ECT0010,EUT57,2020-01-31,6,6.0,0.0
85-ECT0010,EUT57,2020-02-29,4,4.0,0.0
85-ECT0010,EUT57,2020-03-31,7,7.0,0.0
85-ECT0010,EUT57,2020-04-30,7,7.0,0.0
85-ECT0010,EUT57,2020-05-31,5,5.0,0.0
85-ECT0010,EUT57,2020-06-30,8,8.0,0.0
85-ECT0010,EUT57,2020-07-31,8,8.0,0.0
85-ECT0010,EUT57,2020-08-31,8,8.0,0.0
85-ECT0010,EUT57,2020-09-30,9,9.0,0.0
85-ECT0010,EUT57,2020-10-31,6,6.0,0.0
85-ECT0010,EUT57,2020-11-30,6,6.0,0.0
85-ECT0010,EUT57,2020-12-31,8,8.0,0.0
85-ECT0010,EUT57,2021-01-31,8,8.0,0.0
85-ECT0010,EUT57,2021-02-28,4,4.0,0.0
85-ECT0010,EUT57,2021-03-31,6,6.0,0.0
85-ECT0010,EUT58,2015-10-31,1,0.0,1.0
85-ECT0010,EUT58,2015-11-30,1,1.0,0.0
85-ECT0010,EUT58,2015-12-31,4,4.0,0.0
85-ECT0010,EUT58,2016-01-31,4,4.0,0.0
85-ECT0010,EUT58,2016-02-29,2,2.0,0.0
85-ECT0010,EUT58,2016-03-31,3,3.0,0.0
85-ECT0010,EUT58,2016-04-30,2,2.0,0.0
85-ECT0010,EUT58,2016-05-31,4,4.0,0.0
85-ECT0010,EUT58,2016-06-30,3,3.0,0.0
85-ECT0010,EUT58,2016-07-31,1,1.0,0.0
85-ECT0010,EUT58,2016-08-31,3,3.0,0.0
85-ECT0010,EUT58,2016-09-30,3,3.0,0.0
85-ECT0010,EUT58,2016-10-31,5,5.0,0.0
85-ECT0010,EUT58,2016-11-30,4,4.0,0.0
85-ECT0010,EUT58,2016-12-31,7,7.0,0.0
85-ECT0010,EUT58,2017-01-31,7,7.0,0.0
85-ECT0010,EUT58,2017-02-28,5,5.0,0.0
85-ECT0010,EUT58,2017-03-31,5,5.0,0.0
85-ECT0010,EUT58,2017-04-30,7,7.0,0.0
85-ECT0010,EUT58,2017-05-31,8,8.0,0.0
85-ECT0010,EUT58,2017-06-30,7,7.0,0.0
85-ECT0010,EUT58,2017-07-31,7,7.0,0.0
85-ECT0010,EUT58,2017-08-31,5,5.0,0.0
85-ECT0010,EUT58,2017-09-30,6,6.0,0.0
85-ECT0010,EUT58,2017-10-31,6,6.0,0.0
85-ECT0010,EUT58,2017-11-30,4,4.0,0.0
85-ECT0010,EUT58,2017-12-31,4,4.0,0.0
85-ECT0010,EUT58,2018-01-31,7,7.0,0.0
85-ECT0010,EUT58,2018-02-28,6,6.0,0.0
85-ECT0010,EUT58,2018-03-31,5,5.0,0.0
85-ECT0010,EUT58,2018-04-30,6,6.0,0.0
85-ECT0010,EUT58,2018-05-31,8,8.0,0.0
85-ECT0010,EUT58,2018-06-30,5,5.0,0.0
85-ECT0010,EUT58,2018-07-31,8,8.0,0.0
85-ECT0010,EUT58,2018-08-31,7,7.0,0.0
85-ECT0010,EUT58,2018-09-30,6,6.0,0.0
85-ECT0010,EUT58,2018-10-31,6,6.0,0.0
85-ECT0010,EUT58,2018-11-30,5,5.0,0.0
85-ECT0010,EUT58,2018-12-31,2,2.0,0.0
85-ECT0010,EUT58,2019-01-31,3,3.0,0.0
85-ECT0010,EUT58,2019-02-28,9,9.0,0.0
85-ECT0010,EUT58,2019-03-31,7,7.0,0.0
85-ECT0010,EUT58,2019-04-30,9,9.0,0.0
85-ECT0010,EUT58,2019-05-31,3,3.0,0.0
85-ECT0010,EUT58,2019-06-30,1,1.0,0.0
85-ECT0010,EUT58,2019-07-31,4,4.0,0.0
85-ECT0010,EUT58,2019-08-31,2,2.0,0.0
85-ECT0010,EUT58,2019-09-30,1,1.0,0.0
85-ECT0010,EUT58,2019-10-31,7,7.0,0.0
85-ECT0010,EUT58,2019-11-30,4,4.0,0.0
85-ECT0010,EUT58,2019-12-31,9,9.0,0.0
85-ECT0010,EUT58,2020-01-31,6,6.0,0.0
85-ECT0010,EUT58,2020-02-29,6,6.0,0.0
85-ECT0010,EUT58,2020-03-31,7,7.0,0.0
85-ECT0010,EUT58,2020-04-30,4,4.0,0.0
85-ECT0010,EUT58,2020-05-31,7,7.0,0.0
85-ECT0010,EUT58,2020-06-30,5,5.0,0.0
85-ECT0010,EUT58,2020-07-31,6,6.0,0.0
85-ECT0010,EUT58,2020-08-31,4,4.0,0.0
85-ECT0010,EUT58,2020-09-30,5,5.0,0.0
85-ECT0010,EUT58,2020-10-31,5,5.0,0.0
85-ECT0010,EUT58,2020-11-30,7,7.0,0.0
85-ECT0010,EUT58,2020-12-31,8,8.0,0.0
85-ECT0010,EUT58,2021-01-31,10,10.0,0.0
85-ECT0010,EUT58,2021-02-28,7,7.0,0.0
85-ECT0010,EUT58,2021-03-31,8,8.0,0.0
85-ECT0010,EUT59,2019-07-31,3,3.0,0.0
85-ECT0010,EUT59,2019-08-31,0,0.0,0.0
85-ECT0010,EUT59,2019-09-30,0,0.0,0.0
85-ECT0010,EUT59,2019-10-31,1,1.0,0.0
85-ECT0010,EUT59,2019-11-30,7,7.0,0.0
85-ECT0010,EUT59,2019-12-31,8,8.0,0.0
85-ECT0010,EUT59,2020-01-31,7,7.0,0.0
85-ECT0010,EUT59,2020-02-29,9,9.0,0.0
85-ECT0010,EUT59,2020-03-31,7,7.0,0.0
85-ECT0010,EUT59,2020-04-30,7,7.0,0.0
85-ECT0010,EUT59,2020-05-31,6,6.0,0.0
85-ECT0010,EUT59,2020-06-30,7,7.0,0.0
85-ECT0010,EUT59,2020-07-31,5,5.0,0.0
85-ECT0010,EUT59,2020-08-31,5,5.0,0.0
85-ECT0010,EUT59,2020-09-30,6,6.0,0.0
85-ECT0010,EUT59,2020-10-31,7,7.0,0.0
85-ECT0010,EUT59,2020-11-30,6,6.0,0.0
85-ECT0010,EUT59,2020-12-31,5,5.0,0.0
85-ECT0010,EUT59,2021-01-31,7,7.0,0.0
85-ECT0010,EUT59,2021-02-28,6,6.0,0.0
85-ECT0010,EUT59,2021-03-31,6,6.0,0.0
85-ECT0010,EUT60,2019-07-31,2,2.0,0.0
85-ECT0010,EUT60,2019-08-31,0,0.0,0.0
85-ECT0010,EUT60,2019-09-30,4,4.0,0.0
85-ECT0010,EUT60,2019-10-31,5,5.0,0.0
85-ECT0010,EUT60,2019-11-30,6,6.0,0.0
85-ECT0010,EUT60,2019-12-31,7,7.0,0.0
85-ECT0010,EUT60,2020-01-31,5,5.0,0.0
85-ECT0010,EUT60,2020-02-29,6,6.0,0.0
85-ECT0010,EUT60,2020-03-31,6,6.0,0.0
85-ECT0010,EUT60,2020-04-30,6,6.0,0.0
85-ECT0010,EUT60,2020-05-31,6,6.0,0.0
85-ECT0010,EUT60,2020-06-30,6,6.0,0.0
85-ECT0010,EUT60,2020-07-31,5,5.0,0.0
85-ECT0010,EUT60,2020-08-31,5,5.0,0.0
85-ECT0010,EUT60,2020-09-30,5,5.0,0.0
85-ECT0010,EUT60,2020-10-31,6,6.0,0.0
85-ECT0010,EUT60,2020-11-30,5,5.0,0.0
85-ECT0010,EUT60,2020-12-31,6,6.0,0.0
85-ECT0010,EUT60,2021-01-31,6,6.0,0.0
85-ECT0010,EUT60,2021-02-28,6,6.0,0.0
85-ECT0010,EUT60,2021-03-31,6,6.0,0.0
85-ECT0010,EUT61,2019-08-31,3,3.0,0.0
85-ECT0010,EUT61,2019-09-30,2,2.0,0.0
85-ECT0010,EUT61,2019-10-31,3,3.0,0.0
85-ECT0010,EUT61,2019-11-30,2,2.0,0.0
85-ECT0010,EUT61,2019-12-31,5,5.0,0.0
85-ECT0010,EUT61,2020-01-31,4,4.0,0.0
85-ECT0010,EUT61,2020-02-29,7,7.0,0.0
85-ECT0010,EUT61,2020-03-31,6,6.0,0.0
85-ECT0010,EUT61,2020-04-30,6,6.0,0.0
85-ECT0010,EUT61,2020-05-31,6,6.0,0.0
85-ECT0010,EUT61,2020-06-30,6,6.0,0.0
85-ECT0010,EUT61,2020-07-31,5,5.0,0.0
85-ECT0010,EUT61,2020-08-31,8,8.0,0.0
85-ECT0010,EUT61,2020-09-30,4,4.0,0.0
85-ECT0010,EUT61,2020-10-31,6,6.0,0.0
85-ECT0010,EUT61,2020-11-30,7,7.0,0.0
85-ECT0010,EUT61,2020-12-31,6,6.0,0.0
85-ECT0010,EUT61,2021-01-31,7,7.0,0.0
85-ECT0010,EUT61,2021-02-28,4,4.0,0.0
85-ECT0010,EUT61,2021-03-31,6,6.0,0.0
85-EKA0190,EHA01,2015-11-30,25,25.0,0.0
85-EKA0190,EHA01,2015-12-31,33,33.0,0.0
85-EKA0190,EHA01,2016-01-31,37,37.0,0.0
85-EKA0190,EHA01,2016-02-29,43,43.0,0.0
85-EKA0190,EHA01,2016-03-31,45,45.0,0.0
85-EKA0190,EHA01,2016-04-30,53,53.0,0.0
85-EKA0190,EHA01,2016-05-31,47,47.0,0.0
85-EKA0190,EHA01,2016-06-30,29,29.0,0.0
85-EKA0190,EHA01,2016-07-31,34,34.0,0.0
85-EKA0190,EHA01,2016-08-31,28,28.0,0.0
85-EKA0190,EHA01,2016-09-30,26,26.0,0.0
85-EKA0190,EHA01,2016-10-31,39,39.0,0.0
85-EKA0190,EHA01,2016-11-30,34,34.0,0.0
85-EKA0190,EHA01,2016-12-31,35,35.0,0.0
85-EKA0190,EHA01,2017-01-31,38,38.0,0.0
85-EKA0190,EHA01,2017-02-28,32,32.0,0.0
85-EKA0190,EHA01,2017-03-31,31,31.0,0.0
85-EKA0190,EHA01,2017-04-30,22,22.0,0.0
85-EKA0190,EHA01,2017-05-31,30,30.0,0.0
85-EKA0190,EHA01,2017-06-30,35,35.0,0.0
85-EKA0190,EHA01,2017-07-31,35,35.0,0.0
85-EKA0190,EHA01,2017-08-31,31,31.0,0.0
85-EKA0190,EHA01,2017-09-30,26,26.0,0.0
85-EKA0190,EHA01,2017-10-31,31,31.0,0.0
85-EKA0190,EHA01,2017-11-30,40,40.0,0.0
85-EKA0190,EHA01,2017-12-31,39,39.0,0.0
85-EKA0190,EHA01,2018-01-31,31,31.0,0.0
85-EKA0190,EHA01,2018-02-28,39,39.0,0.0
85-EKA0190,EHA01,2018-03-31,26,26.0,0.0
85-EKA0190,EHA01,2018-04-30,38,38.0,0.0
85-EKA0190,EHA01,2018-05-31,21,21.0,0.0
85-EKA0190,EHA01,2018-06-30,26,26.0,0.0
85-EKA0190,EHA01,2018-07-31,31,31.0,0.0
85-EKA0190,EHA01,2018-08-31,26,26.0,0.0
85-EKA0190,EHA01,2018-09-30,22,22.0,0.0
85-EKA0190,EHA01,2018-10-31,34,34.0,0.0
85-EKA0190,EHA01,2018-11-30,21,21.0,0.0
85-EKA0190,EHA01,2018-12-31,30,30.0,0.0
85-EKA0190,EHA01,2019-01-31,28,28.0,0.0
85-EKA0190,EHA01,2019-02-28,44,44.0,0.0
85-EKA0190,EHA01,2019-03-31,21,21.0,0.0
85-EKA0190,EHA01,2019-04-30,26,26.0,0.0
85-EKA0190,EHA01,2019-05-31,25,25.0,0.0
85-EKA0190,EHA01,2019-06-30,39,39.0,0.0
85-EKA0190,EHA01,2019-07-31,18,18.0,0.0
85-EKA0190,EHA01,2019-08-31,21,21.0,0.0
85-EKA0190,EHA01,2019-09-30,21,21.0,0.0
85-EKA0190,EHA01,2019-10-31,16,16.0,0.0
85-EKA0190,EHA01,2019-11-30,25,25.0,0.0
85-EKA0190,EHA01,2019-12-31,13,13.0,0.0
85-EKA0190,EHA01,2020-01-31,12,12.0,0.0
85-EKA0190,EHA01,2020-02-29,25,25.0,0.0
85-EKA0190,EHA01,2020-03-31,34,34.0,0.0
85-EKA0190,EHA01,2020-04-30,25,25.0,0.0
85-EKA0190,EHA01,2020-05-31,21,21.0,0.0
85-EKA0190,EHA01,2020-06-30,26,26.0,0.0
85-EKA0190,EHA01,2020-07-31,13,13.0,0.0
85-EKA0190,EHA01,2020-08-31,31,31.0,0.0
85-EKA0190,EHA01,2020-09-30,17,17.0,0.0
85-EKA0190,EHA01,2020-10-31,17,17.0,0.0
85-EKA0190,EHA01,2020-11-30,17,17.0,0.0
85-EKA0190,EHA01,2020-12-31,22,22.0,0.0
85-EKA0190,EHA01,2021-01-31,21,21.0,0.0
85-EKA0190,EHA01,2021-02-28,17,17.0,0.0
85-EKA0190,EHA01,2021-03-31,17,17.0,0.0
85-EKA0190,EHA03,2015-11-30,10,10.0,0.0
85-EKA0190,EHA03,2015-12-31,20,20.0,0.0
85-EKA0190,EHA03,2016-01-31,40,40.0,0.0
85-EKA0190,EHA03,2016-02-29,15,15.0,0.0
85-EKA0190,EHA03,2016-03-31,15,15.0,0.0
85-EKA0190,EHA03,2016-04-30,10,10.0,0.0
85-EKA0190,EHA03,2016-05-31,16,16.0,0.0
85-EKA0190,EHA03,2016-06-30,5,5.0,0.0
85-EKA0190,EHA03,2016-07-31,15,15.0,0.0
85-EKA0190,EHA03,2016-08-31,10,10.0,0.0
85-EKA0190,EHA03,2016-09-30,10,10.0,0.0
85-EKA0190,EHA03,2016-10-31,5,5.0,0.0
85-EKA0190,EHA03,2016-11-30,10,10.0,0.0
85-EKA0190,EHA03,2016-12-31,15,15.0,0.0
85-EKA0190,EHA03,2017-01-31,10,10.0,0.0
85-EKA0190,EHA03,2017-02-28,15,15.0,0.0
85-EKA0190,EHA03,2017-03-31,5,5.0,0.0
85-EKA0190,EHA03,2017-04-30,10,10.0,0.0
85-EKA0190,EHA03,2017-05-31,10,10.0,0.0
85-EKA0190,EHA03,2017-06-30,10,10.0,0.0
85-EKA0190,EHA03,2017-07-31,15,15.0,0.0
85-EKA0190,EHA03,2017-08-31,10,10.0,0.0
85-EKA0190,EHA03,2017-09-30,10,10.0,0.0
85-EKA0190,EHA03,2017-10-31,15,15.0,0.0
85-EKA0190,EHA03,2017-11-30,15,15.0,0.0
85-EKA0190,EHA03,2017-12-31,10,10.0,0.0
85-EKA0190,EHA03,2018-01-31,20,20.0,0.0
85-EKA0190,EHA03,2018-02-28,15,15.0,0.0
85-EKA0190,EHA03,2018-03-31,5,5.0,0.0
85-EKA0190,EHA03,2018-04-30,20,20.0,0.0
85-EKA0190,EHA03,2018-05-31,10,10.0,0.0
85-EKA0190,EHA03,2018-06-30,15,15.0,0.0
85-EKA0190,EHA03,2018-07-31,10,10.0,0.0
85-EKA0190,EHA03,2018-08-31,15,15.0,0.0
85-EKA0190,EHA03,2018-09-30,15,15.0,0.0
85-EKA0190,EHA03,2018-10-31,5,5.0,0.0
85-EKA0190,EHA03,2018-11-30,15,15.0,0.0
85-EKA0190,EHA03,2018-12-31,0,0.0,0.0
85-EKA0190,EHA03,2019-01-31,10,10.0,0.0
85-EKA0190,EHA03,2019-02-28,5,5.0,0.0
85-EKA0190,EHA03,2019-03-31,5,5.0,0.0
85-EKA0190,EHA03,2019-04-30,5,5.0,0.0
85-EKA0190,EHA03,2019-05-31,15,15.0,0.0
85-EKA0190,EHA03,2019-06-30,15,15.0,0.0
85-EKA0190,EHA03,2019-07-31,10,10.0,0.0
85-EKA0190,EHA03,2019-08-31,5,5.0,0.0
85-EKA0190,EHA03,2019-09-30,5,5.0,0.0
85-EKA0190,EHA03,2019-10-31,0,0.0,0.0
85-EKA0190,EHA03,2019-11-30,5,5.0,0.0
85-EKA0190,EHA03,2019-12-31,0,0.0,0.0
85-EKA0190,EHA03,2020-01-31,5,5.0,0.0
85-EKA0190,EHA03,2020-02-29,5,5.0,0.0
85-EKA0190,EHA03,2020-03-31,5,5.0,0.0
85-EKA0190,EHA03,2020-04-30,5,5.0,0.0
85-EKA0190,EHA03,2020-05-31,10,10.0,0.0
85-EKA0190,EHA03,2020-06-30,10,10.0,0.0
85-EKA0190,EHA03,2020-07-31,5,5.0,0.0
85-EKA0190,EHA03,2020-08-31,10,10.0,0.0
85-EKA0190,EHA03,2020-09-30,5,5.0,0.0
85-EKA0190,EHA03,2020-10-31,0,0.0,0.0
85-EKA0190,EHA03,2020-11-30,10,10.0,0.0
85-EKA0190,EHA03,2020-12-31,10,10.0,0.0
85-EKA0190,EHA03,2021-01-31,5,5.0,0.0
85-EKA0190,EHA03,2021-02-28,5,5.0,0.0
85-EKA0190,EHA03,2021-03-31,5,5.0,0.0
85-EKA0190,EHA04,2015-11-30,16,16.0,0.0
85-EKA0190,EHA04,2015-12-31,24,24.0,0.0
85-EKA0190,EHA04,2016-01-31,24,24.0,0.0
85-EKA0190,EHA04,2016-02-29,24,24.0,0.0
85-EKA0190,EHA04,2016-03-31,36,36.0,0.0
85-EKA0190,EHA04,2016-04-30,28,28.0,0.0
85-EKA0190,EHA04,2016-05-31,24,24.0,0.0
85-EKA0190,EHA04,2016-06-30,24,24.0,0.0
85-EKA0190,EHA04,2016-07-31,20,20.0,0.0
85-EKA0190,EHA04,2016-08-31,24,24.0,0.0
85-EKA0190,EHA04,2016-09-30,20,20.0,0.0
85-EKA0190,EHA04,2016-10-31,28,20.0,8.0
85-EKA0190,EHA04,2016-11-30,20,20.0,0.0
85-EKA0190,EHA04,2016-12-31,20,20.0,0.0
85-EKA0190,EHA04,2017-01-31,16,16.0,0.0
85-EKA0190,EHA04,2017-02-28,24,24.0,0.0
85-EKA0190,EHA04,2017-03-31,16,16.0,0.0
85-EKA0190,EHA04,2017-04-30,20,16.0,4.0
85-EKA0190,EHA04,2017-05-31,20,20.0,0.0
85-EKA0190,EHA04,2017-06-30,20,20.0,0.0
85-EKA0190,EHA04,2017-07-31,16,16.0,0.0
85-EKA0190,EHA04,2017-08-31,12,12.0,0.0
85-EKA0190,EHA04,2017-09-30,16,16.0,0.0
85-EKA0190,EHA04,2017-10-31,12,12.0,0.0
85-EKA0190,EHA04,2017-11-30,12,12.0,0.0
85-EKA0190,EHA04,2017-12-31,12,12.0,0.0
85-EKA0190,EHA04,2018-01-31,12,12.0,0.0
85-EKA0190,EHA04,2018-02-28,12,12.0,0.0
85-EKA0190,EHA04,2018-03-31,8,8.0,0.0
85-EKA0190,EHA04,2018-04-30,8,8.0,0.0
85-EKA0190,EHA04,2018-05-31,12,12.0,0.0
85-EKA0190,EHA04,2018-06-30,4,4.0,0.0
85-EKA0190,EHA04,2018-07-31,4,4.0,0.0
85-EKA0190,EHA04,2018-08-31,8,8.0,0.0
85-EKA0190,EHA04,2018-09-30,4,4.0,0.0
85-EKA0190,EHA04,2018-10-31,8,8.0,0.0
85-EKA0190,EHA04,2018-11-30,16,16.0,0.0
85-EKA0190,EHA04,2018-12-31,16,16.0,0.0
85-EKA0190,EHA04,2019-01-31,16,16.0,0.0
85-EKA0190,EHA04,2019-02-28,12,12.0,0.0
85-EKA0190,EHA04,2019-03-31,12,12.0,0.0
85-EKA0190,EHA04,2019-04-30,1,1.0,0.0
85-EKA0190,EHA04,2019-05-31,4,4.0,0.0
85-EKA0190,EHA04,2019-06-30,8,8.0,0.0
85-EKA0190,EHA04,2019-07-31,8,8.0,0.0
85-EKA0190,EHA04,2019-08-31,0,0.0,0.0
85-EKA0190,EHA04,2019-09-30,8,8.0,0.0
85-EKA0190,EHA04,2019-10-31,4,4.0,0.0
85-EKA0190,EHA04,2019-11-30,8,8.0,0.0
85-EKA0190,EHA04,2019-12-31,8,8.0,0.0
85-EKA0190,EHA04,2020-01-31,0,0.0,0.0
85-EKA0190,EHA04,2020-02-29,4,4.0,0.0
85-EKA0190,EHA04,2020-03-31,4,4.0,0.0
85-EKA0190,EHA04,2020-04-30,12,12.0,0.0
