PART_NO,EQP_NO,QTY,PM,TS,MFG_MONTH,Tool.MFG_MONTH,Tool.TOOL_ID,Tool.M_NUM,Tool.UP_TIME,Tool.C_UP_TIME,Tool.LOT_SIZE,Tool.C_LOT_SIZE,Tool.EQP_UTIL,Tool.C_EQP_UTIL,Tool.EQP_AVAIL_RATE,Tool.TC,Tool.PROCESS_TIME,Tool.PROCESS_JOBTIME,Tool.INLINE_CT_LOT,Tool.INLINE_CT_WAFER,Tool.MOVE_QTY,Tool.C_TC,Tool.ENG_LOT_RATE,Tool.HOT_LOT_RATE,Tool.BACKUP_BY_RATE,Tool.BACKUP_FOR_RATE,Tool.RWORK_LOT_RATE,Tool.QUE_LOT_RATE,Tool.SAMPLING_RATE,Tool.NUM_RECIPE,Tool.CHANGE_RECIPE
85-ECT0010,ECT69,8,8.0,0.0,202010,202010.0,ECT69,3.0,0.921029963,0.048519808,20.08855586,0.348952886,0.850063938,0.256991936,0.907142857,4.66009832,3.44889881,2.914397392,1.026738343,1.00143068,14740.0,0.520538501,0.00339098,0.045642591,0.0,0.022177009,0.014038657,0.84231943,0.0,42.0,0.825613079
85-ECT0010,ECT69,9,9.0,0.0,202011,202011.0,ECT69,3.0,0.941844001,0.047389077,21.54661558,0.311419981,0.832608199,0.26021548,1.115280595,4.153336361,3.316174499,2.888434471,0.825978502,0.783606332,16870.5,0.572005505,0.001541106,0.035149072,0.0,0.043743702,0.011439749,0.777665817,0.0,29.0,0.795657727
85-ECT0010,ECT69,9,9.0,0.0,202012,202012.0,ECT69,3.0,0.944407531,0.046856935,20.64781491,0.312415952,0.778606756,0.276855819,1.069875223,3.56983543,3.138841652,2.785150921,0.680308056,0.731139715,16062.0,0.529185808,0.000871514,0.015313745,0.0,0.050049801,0.01064492,0.777639442,0.0,28.0,0.827763496
85-ECT0010,ECT69,10,10.0,0.0,202101,202101.0,ECT69,3.0,0.91026409,0.048896474,19.36930091,0.321172185,0.728199423,0.295624973,0.848095849,4.435785655,3.248383611,2.995645771,0.695803232,0.788596652,12745.0,0.429320736,0.001569243,0.016712436,0.0,0.02526481,0.025029423,0.911180855,0.0,38.0,0.835866261
85-ECT0010,ECT69,10,10.0,0.0,202102,202102.0,ECT69,3.0,0.893834657,0.050106817,17.12436116,0.35130781,0.708442419,0.303979269,0.752027315,5.522185673,3.304572485,2.937821525,0.698198401,0.84396964,10044.7,0.426041248,0.001591723,0.040986868,0.0,0.007262236,0.026959809,0.969558297,0.0,41.0,0.805792164
85-ECT0010,ECT69,9,9.0,0.0,202103,202103.0,ECT69,3.0,0.887674532,0.050014583,17.67642957,0.329969707,0.838002513,0.257281777,0.858082381,4.978168527,3.314949521,2.843705434,0.689350542,0.765668915,12665.0,0.448867227,0.001104624,0.061306612,0.0,0.010336121,0.025011835,0.949266214,0.0,46.0,0.835425384
85-ECT0010,ECT70,7,7.0,0.0,202002,202002.0,ECT70,3.0,0.943639971,0.065366126,23.11838306,0.414344835,0.639318714,0.33970133,0.765789474,1.49557616,1.760763158,1.488305556,0.476291007,0.520334232,24020.0,0.510548994,0.00865945,0.01815154,0.0,0.0,0.005412157,0.95591174,0.0,33.0,0.895091434
85-ECT0010,ECT70,9,9.0,0.0,202003,202003.0,ECT70,3.0,0.943577574,0.055806609,23.44379195,0.477460751,0.643729028,0.345194873,0.779642058,1.861524564,2.001702088,1.703446821,0.473769284,0.488266449,27945.0,0.490653393,0.007121131,0.014278046,0.0,0.0,0.005510825,0.949865808,0.0,57.0,0.935402685
85-ECT0010,ECT70,8,8.0,0.0,202004,202004.0,ECT70,3.0,0.943775646,0.051463103,23.41195219,0.442160058,0.676311603,0.332118299,0.788047809,1.851690691,1.965376494,1.69405135,0.515182446,0.529583636,29382.0,0.474720218,0.010959091,0.013375536,0.0,0.0,0.006977061,0.857225512,0.0,53.0,0.956972112
85-ECT0010,ECT70,9,9.0,0.0,202005,202005.0,ECT70,3.0,0.946930131,0.050004415,23.75287797,0.400488013,0.709459914,0.316741561,0.673317984,1.859128506,1.921345613,1.703355078,0.498222522,0.509301841,30950.0,0.445370121,0.009434572,0.013150242,0.0,0.0,0.006365105,0.82187399,0.0,51.0,0.959324635
85-ECT0010,ECT70,8,8.0,0.0,202006,202006.0,ECT70,3.0,0.949735205,0.048746857,23.34763314,0.377539752,0.695830051,0.321475388,0.546597633,1.674942498,1.813345661,1.605801488,0.662876697,0.684867015,31566.0,0.435022653,0.015713109,0.029272002,0.0,0.001932459,0.007191282,0.861401508,0.0,64.0,0.942307692
85-ECT0010,ECT70,10,10.0,0.0,202007,202007.0,ECT70,3.0,0.944912486,0.048069962,22.94478528,0.35949839,0.761418076,0.293453725,0.575778232,1.819912572,1.767657351,1.613239983,0.743076589,0.762364989,33660.0,0.390306683,0.011883541,0.024272133,0.0,0.015567439,0.008942365,0.921479501,0.0,74.0,0.955010225
85-ECT0010,ECT70,8,8.0,0.0,202008,202008.0,ECT70,3.0,0.942241488,0.047344693,22.74836838,0.341753007,0.700509263,0.31639878,0.627749577,1.715733507,1.729697043,1.575755378,0.718619722,0.740360555,31370.0,0.398853615,0.010774625,0.027765381,0.0,0.036946127,0.007076825,0.933025183,0.0,74.0,0.936910805
85-ECT0010,ECT70,10,10.0,0.0,202009,202009.0,ECT70,3.0,0.923037532,0.048337728,22.31469534,0.329855748,0.717215445,0.306703744,0.686499403,1.761201717,1.688543807,1.540809438,0.697099736,0.68958943,31129.0,0.381466467,0.012592759,0.023900543,0.0,0.075428057,0.00520415,0.913103537,0.0,62.0,0.946953405
85-ECT0010,ECT70,9,9.0,0.0,202010,202010.0,ECT70,3.0,0.932268239,0.047915361,22.42709867,0.312457215,0.687723478,0.317528845,0.743495336,1.783038284,1.768018328,1.561962036,0.633767429,0.636709828,30455.5,0.463362253,0.011885999,0.026989756,0.0,0.061038876,0.00285658,0.927206462,0.0,47.0,0.919734904
85-ECT0010,ECT70,7,7.0,0.0,202011,202011.0,ECT70,3.0,0.944915758,0.047218345,22.74455297,0.294927604,0.677831717,0.319519794,0.814174806,1.797894773,1.797758578,1.603852158,0.628837906,0.648390598,30270.5,0.474493697,0.013609487,0.05747696,0.0,0.033957652,0.008918839,0.95048393,0.0,50.0,0.915101427
85-ECT0010,ECT70,8,8.0,0.0,202012,202012.0,ECT70,3.0,0.954466518,0.046350391,22.56319115,0.28581261,0.655275749,0.328863128,0.973407056,1.920168327,1.841049895,1.646579779,0.6211836,0.639643141,28561.0,0.472006524,0.014948363,0.049676177,0.0,0.076492211,0.007456678,0.908594434,0.0,58.0,0.927330174
85-ECT0010,ECT70,7,7.0,0.0,202101,202101.0,ECT70,3.0,0.943751065,0.047147429,21.71455051,0.286400622,0.580473244,0.370794942,1.033673154,2.067194217,1.976509886,1.697893626,0.555005267,0.534207814,23427.0,0.494080735,0.014596671,0.049722578,0.0,0.128553137,0.006444729,0.85924029,0.0,61.0,0.922150139
85-ECT0010,ECT70,9,9.0,0.0,202102,202102.0,ECT70,3.0,0.906674794,0.049388503,21.99424342,0.273450158,0.665429722,0.323542422,0.887883772,1.917970769,1.84462034,1.622917352,0.649807124,0.619755157,26744.0,0.46962616,0.007964105,0.03813797,0.0,0.155318751,0.007777155,0.84053094,0.0,65.0,0.929276316
85-ECT0010,ECT70,7,7.0,0.0,202103,202103.0,ECT70,3.0,0.949986191,0.046723041,22.32183046,0.261237449,0.690396511,0.312207394,0.841710428,1.870947926,1.846478286,1.622463324,0.575027906,0.571346161,29753.5,0.471720056,0.012939002,0.046614014,0.0,0.146664426,0.008065871,0.841068728,0.0,72.0,0.936984246
85-ECT0010,ECT72,6,6.0,0.0,202002,202002.0,ECT72,2.0,0.94085118,0.06536458,22.62170543,0.426305892,0.511840644,0.424642844,0.848837209,1.479584305,1.530951766,1.357249354,0.291872488,0.30654843,14591.0,0.418719464,0.011308341,0.038653965,0.0,0.0,0.00253581,0.971489274,0.0,20.0,0.75503876
85-ECT0010,ECT72,4,4.0,0.0,202003,202003.0,ECT72,2.0,0.932344331,0.056384708,22.60416667,0.495000759,0.545506301,0.40716701,0.824754902,1.492037646,1.496960784,1.352671569,0.324776802,0.345613966,18445.0,0.391442515,0.011547845,0.041962591,0.0,0.0,0.002548116,0.914123069,0.0,32.0,0.833333333
85-ECT0010,ECT72,5,5.0,0.0,202004,202004.0,ECT72,2.0,0.962473347,0.05042163,22.99026426,0.450006045,0.501782369,0.447635687,0.942976356,1.553127395,1.613035466,1.417141477,0.285151622,0.294759943,16530.0,0.428966814,0.008832426,0.032244404,0.0,0.0,0.006170599,0.725650333,0.0,25.0,0.838664812
85-ECT0010,ECT72,4,4.0,0.0,202005,202005.0,ECT72,2.0,0.944099722,0.050111127,22.83866481,0.416277426,0.491232989,0.457466882,0.887343533,1.567723339,1.68246832,1.424508963,0.317176699,0.322382274,16421.0,0.44914372,0.009560928,0.035625114,0.0,0.0,0.007612204,0.671152792,0.0,41.0,0.794158554
85-ECT0010,ECT72,6,6.0,0.0,202006,202006.0,ECT72,2.0,0.954399128,0.048479738,22.11065007,0.39843181,0.499833828,0.447512898,1.013139696,1.639458848,1.650494083,1.438938451,0.32538076,0.352105289,15986.0,0.394723361,0.018140873,0.051169774,0.0,0.0,0.005129488,0.811460028,0.0,61.0,0.834024896
85-ECT0010,ECT72,4,4.0,0.0,202007,202007.0,ECT72,2.0,0.946093369,0.047982521,22.46143791,0.36705634,0.535011941,0.417550599,1.122875817,1.656482708,1.586927015,1.424175381,0.457096435,0.480680873,17183.0,0.404458111,0.016586161,0.057847873,0.0,0.0,0.009195135,0.888261654,0.0,60.0,0.840522876
85-ECT0010,ECT72,4,4.0,0.0,202008,202008.0,ECT72,2.0,0.942749923,0.047295116,22.00265604,0.353174933,0.532500577,0.41615709,1.211155378,1.729334433,1.568700384,1.450298436,0.517882575,0.552759733,16568.0,0.347104235,0.024625785,0.058365524,0.0,0.000965717,0.008208595,0.934874457,0.0,71.0,0.888446215
85-ECT0010,ECT72,4,4.0,0.0,202009,202009.0,ECT72,2.0,0.968418537,0.046063174,22.29564033,0.330007842,0.53039213,0.414682928,1.317438692,1.928668981,1.605653573,1.520116561,0.506214284,0.483924992,16365.0,0.342034471,0.026581118,0.05725634,0.0,0.00091659,0.004094103,0.963764131,0.0,55.0,0.88147139
85-ECT0010,ECT72,5,5.0,0.0,202010,202010.0,ECT72,2.0,0.963212154,0.04636455,23.03636364,0.304096296,0.596501632,0.365985901,1.916883117,2.059176245,1.761286075,1.640669913,0.457855084,0.422991043,17738.0,0.39528622,0.021084677,0.060773481,0.0,0.002142293,0.000112752,0.95134739,0.0,42.0,0.854545455
85-ECT0010,ECT72,5,5.0,0.0,202011,202011.0,ECT72,2.0,0.946175795,0.047139049,23.38425926,0.28678128,0.559697903,0.386896591,2.592592593,2.051014911,2.085629715,1.840183042,0.429019365,0.44163133,15153.0,0.481084538,0.015574474,0.067181416,0.0,0.001055897,0.007721243,0.910050815,0.0,38.0,0.782407407
85-ECT0010,ECT72,4,4.0,0.0,202012,202012.0,ECT72,2.0,0.938949301,0.047100601,22.73295455,0.283598372,0.577539263,0.373058567,2.314630682,2.063437082,1.968048453,1.741340751,0.414610707,0.436838254,16003.5,0.480314398,0.018932767,0.049862534,0.0,0.0,0.00356161,0.906835791,0.0,37.0,0.791193182
85-ECT0010,ECT72,5,5.0,0.0,202101,202101.0,ECT72,2.0,0.958967442,0.046389121,22.83161004,0.272318501,0.552624171,0.389435947,2.415805022,2.072995581,1.986713442,1.767466355,0.400945091,0.413185966,15457.0,0.491418539,0.016432684,0.042375623,0.0,0.015203468,0.001423303,0.912596235,0.0,38.0,0.793205318
85-ECT0010,ECT72,4,4.0,0.0,202102,202102.0,ECT72,2.0,0.967120496,0.046295467,22.99140401,0.261530111,0.569270653,0.378142217,2.580229226,2.149398148,2.098098535,1.795134511,0.402743155,0.41244316,16048.0,0.498063558,0.014269691,0.023180459,0.0,0.107365404,0.001869392,0.882415254,0.0,44.0,0.770773639
85-ECT0010,ECT72,4,4.0,0.0,202103,202103.0,ECT72,2.0,0.956896617,0.046376364,22.99862448,0.25349561,0.584689351,0.368596462,2.601100413,2.151016026,1.979797111,1.738778466,0.355677123,0.366822579,16719.5,0.481567238,0.020215311,0.075119617,0.0,0.109748804,0.000777512,0.879844498,0.0,39.0,0.810178817
85-ECT0010,EHT01,6,6.0,0.0,202002,202002.0,EHT01,2.0,0.962961726,0.060947634,22.54299176,0.471742095,0.860568215,0.266066966,0.993421053,1.708670139,1.804854106,1.719581506,0.483962686,0.497714268,19139.0,0.298151093,0.014316317,0.159726213,0.0,0.002455719,0.001306233,0.607503004,0.0,68.0,0.935217903
85-ECT0010,EHT01,5,5.0,0.0,202003,202003.0,EHT01,2.0,0.954313325,0.0535473,22.19524793,0.499621164,0.84000384,0.270980233,1.021653543,1.834131137,1.833191984,1.739456474,0.507258505,0.509531004,21485.0,0.287899937,0.013544333,0.143309286,0.0,0.002932278,0.00260647,0.717151501,0.0,121.0,0.951446281
85-ECT0010,EHT01,6,6.0,0.0,202004,202004.0,EHT01,2.0,0.962342627,0.049455326,21.12008282,0.483260579,0.82423665,0.277016965,1.143931795,1.935211111,1.824624429,1.733683829,0.393429188,0.391471179,20402.0,0.270166796,0.023821194,0.149985296,0.0,0.008136457,0.001421429,0.759582394,0.0,103.0,0.966873706
85-ECT0010,EHT01,6,6.0,0.0,202005,202005.0,EHT01,2.0,0.957695586,0.048741303,21.75986842,0.431395942,0.833453351,0.272683043,1.066129032,1.952615304,1.91344773,1.825369474,0.401363015,0.409754612,19845.0,0.233830884,0.019753086,0.131569665,0.0,0.005794911,0.000201562,0.774804737,0.0,91.0,0.951754386
85-ECT0010,EHT01,5,5.0,0.0,202006,202006.0,EHT01,2.0,0.959172165,0.047712383,22.14460512,0.39343736,0.84990837,0.265702391,1.150549451,2.092337526,1.997060745,1.901179792,0.472362434,0.485256917,19908.0,0.242450128,0.012808921,0.129395218,0.0,0.003616637,0.004771951,0.791390396,0.0,82.0,0.944382647
85-ECT0010,EHT01,6,6.0,0.0,202007,202007.0,EHT01,2.0,0.958294826,0.046852125,22.20191286,0.367747864,0.880530079,0.255828174,1.240721103,2.232872629,2.018979616,1.935201779,0.602605161,0.599336728,20892.0,0.208602421,0.016944285,0.135362818,0.0,0.007849895,0.0011009,0.817537814,0.0,75.0,0.944739639
85-ECT0010,EHT01,5,5.0,0.0,202008,202008.0,EHT01,2.0,0.954975793,0.046331153,21.59395248,0.356689717,0.842567824,0.264705888,1.1825054,2.221878788,1.966190005,1.88313115,0.546128622,0.556320145,19996.0,0.239323352,0.022804561,0.159431886,0.0,0.00630126,0.00505101,0.826915383,0.0,82.0,0.93412527
85-ECT0010,EHT01,6,6.0,0.0,202009,202009.0,EHT01,2.0,0.95437692,0.046504876,21.82589771,0.334335263,0.82204855,0.269111782,1.316304348,2.254965278,1.97438285,1.888404891,0.5736308,0.584321169,20054.8,0.226447538,0.027470336,0.159686908,0.0,0.006580915,0.008475421,0.805214877,0.0,70.0,0.945593036
85-ECT0010,EHT01,5,5.0,0.0,202010,202010.0,EHT01,2.0,0.960679622,0.046234787,22.58061002,0.308094462,0.832825351,0.263200262,1.655978261,2.052907706,1.982379831,1.891471014,0.557894613,0.562056975,20724.5,0.25553598,0.019586087,0.142602152,0.0,0.005499542,0.005258334,0.786096773,0.0,55.0,0.954248366
85-ECT0010,EHT01,6,6.0,0.0,202011,202011.0,EHT01,2.0,0.945984643,0.046912282,22.60576923,0.294892041,0.847101919,0.257103385,1.797350343,1.986548148,1.873282357,1.763845001,0.520948256,0.529657013,21156.8,0.3593247,0.011011863,0.095703956,0.0,0.005245995,0.002410322,0.792995888,0.0,56.0,0.892094017
85-ECT0010,EHT01,6,6.0,0.0,202012,202012.0,EHT01,2.0,0.946669465,0.046497227,22.36929461,0.286591678,0.877042838,0.24733889,1.892857143,2.031348485,1.734129061,1.621743263,0.446777716,0.466440766,21560.5,0.429358897,0.01279911,0.087831571,0.0,0.002550547,0.001947691,0.69231126,0.0,69.0,0.860995851
85-ECT0010,EHT01,7,7.0,0.0,202101,202101.0,EHT01,2.0,0.930989033,0.047666432,21.51569038,0.287368319,0.872027347,0.248133408,1.953137103,1.99449537,1.687455246,1.549149884,0.467547641,0.462544675,20563.8,0.4662996,0.017696534,0.063736691,0.0,0.00077787,0.002430843,0.864553454,0.0,59.0,0.833682008
85-ECT0010,EHT01,5,5.0,0.0,202102,202102.0,EHT01,2.0,0.939578753,0.04745477,20.88206145,0.286518478,0.890169386,0.243265322,1.862124899,2.005520833,1.718464225,1.608596017,0.559326864,0.54509135,21063.3,0.39185917,0.023208353,0.070384433,0.0,0.020550546,0.00393925,0.93540579,0.0,65.0,0.878097126
85-ECT0010,EHT01,6,6.0,0.0,202103,202103.0,EHT01,2.0,0.958249398,0.046107475,22.52959184,0.25757711,0.907650121,0.238412876,2.027691108,1.995218552,1.793944358,1.634690588,0.478846475,0.490949508,22078.5,0.45647466,0.017029757,0.069794828,0.0,0.048371756,0.002491055,0.882195752,0.0,65.0,0.859183673
85-ECT0010,EHT02,6,6.0,0.0,202002,202002.0,EHT02,2.0,0.9485716,0.061714353,22.87257618,0.466308767,0.508762309,0.44996098,1.454293629,2.02923011,2.543408741,1.945481687,0.343600787,0.355364075,8257.0,0.49961169,0.000726656,0.008114327,0.0,0.0,0.002785515,0.977958096,0.0,21.0,0.736842105
85-ECT0010,EHT02,4,4.0,0.0,202003,202003.0,EHT02,2.0,0.953024572,0.053543508,22.15384615,0.50024796,0.541506491,0.420109904,1.887820513,2.056540718,2.272299383,1.893044872,0.343380248,0.349684126,10368.0,0.476749631,0.001832562,0.019772377,0.0,0.0,0.004243827,0.963252315,0.0,49.0,0.805555556
85-ECT0010,EHT02,6,6.0,0.0,202004,202004.0,EHT02,2.0,0.878320659,0.054217134,22.12916667,0.460895244,0.524875663,0.434872734,2.091666667,2.070296504,2.074997106,1.887304398,0.273882547,0.29542682,10622.0,0.389910067,0.001129731,0.045565807,0.0,0.0,0.003483336,0.917435511,0.0,36.0,0.83125
85-ECT0010,EHT02,3,3.0,0.0,202005,202005.0,EHT02,2.0,0.89987057,0.051855556,22.48017621,0.417319065,0.495833525,0.458321285,1.980176211,2.077141204,2.174445056,1.984836025,0.285309109,0.301128349,10206.0,0.366830153,0.002939447,0.025573192,0.0,0.0,0.004213208,0.943170684,0.0,32.0,0.823788546
85-ECT0010,EHT02,3,3.0,0.0,202006,202006.0,EHT02,2.0,0.974521406,0.046951944,23.75757576,0.366570215,0.570865429,0.395408917,2.127104377,2.060749064,2.195157127,2.064498223,0.275518807,0.281105543,14112.0,0.358094007,0.002409297,0.022108844,0.0,0.0,0.001204649,0.920847506,0.0,39.0,0.898989899
85-ECT0010,EHT02,6,6.0,0.0,202007,202007.0,EHT02,2.0,0.932009219,0.048145308,23.02046784,0.354516233,0.666471493,0.337804194,2.141081871,2.123143162,2.231593161,2.028371101,0.523823742,0.54218386,15746.0,0.395250545,0.001270164,0.013654261,0.0,0.0,0.003365934,0.966023117,0.0,49.0,0.858187135
85-ECT0010,EHT02,6,6.0,0.0,202008,202008.0,EHT02,2.0,0.910531332,0.048575922,23.03177258,0.334292091,0.635353916,0.350878855,1.914715719,2.150809566,2.383202341,2.056928651,0.576349889,0.576815999,13773.0,0.466651668,0.005445437,0.006171495,0.0,0.0,0.001524722,0.997894431,0.0,35.0,0.767558528
85-ECT0010,EHT02,6,6.0,0.0,202009,202009.0,EHT02,2.0,0.919979911,0.04822459,23.21416235,0.314235188,0.652705952,0.338791286,1.958549223,2.142394934,2.472496162,2.081987622,0.562238554,0.576480185,13440.5,0.473623135,0.006026337,0.015028644,0.0,0.0,0.008853508,0.970091511,0.0,27.0,0.753022453
85-ECT0010,EHT02,4,4.0,0.0,202010,202010.0,EHT02,2.0,0.963655112,0.046080919,23.53313253,0.295539576,0.652636196,0.335744935,2.012801205,2.130298246,2.410719963,2.107168256,0.53298381,0.540683249,15626.0,0.453295724,0.007295533,0.008895431,0.0,0.0,0.001727889,1.0,0.0,23.0,0.810240964
85-ECT0010,EHT02,5,5.0,0.0,202011,202011.0,EHT02,2.0,0.963405948,0.046053708,23.42264753,0.284531437,0.637342532,0.341612926,2.454545455,2.132374644,2.38784689,2.074460393,0.404318053,0.4080898,14686.0,0.466381768,0.004357892,0.001021381,0.0,0.0,0.001770394,0.981955604,0.0,21.0,0.824561404
85-ECT0010,EHT02,3,3.0,0.0,202012,202012.0,EHT02,2.0,0.937763189,0.046923257,23.57720588,0.271844511,0.633501835,0.342328769,2.590073529,2.158863169,2.547526042,2.139071181,0.390780931,0.397961657,12825.0,0.492246229,0.001169499,0.012084828,0.0,0.0,0.007250897,0.967799782,0.0,21.0,0.775735294
85-ECT0010,EHT02,4,4.0,0.0,202101,202101.0,EHT02,2.0,0.941915855,0.047099403,22.95893224,0.269237193,0.491968314,0.439838893,2.435318275,2.225279741,2.803696669,2.181397445,0.375961171,0.378984699,11179.5,0.499492707,0.002235936,0.020928361,0.0,0.0,0.011895179,0.945085413,0.0,22.0,0.770020534
85-ECT0010,EHT02,6,6.0,0.0,202102,202102.0,EHT02,2.0,0.93943152,0.047448923,22.95032397,0.260637879,0.660575279,0.327731054,3.005399568,2.262894592,2.915350372,2.209094072,0.424759594,0.442675157,10625.5,0.485043616,0.003670243,0.033596838,0.0,0.0,0.004893657,0.889986825,0.0,23.0,0.755939525
85-ECT0010,EHT02,5,5.0,0.0,202103,202103.0,EHT02,2.0,0.952148921,0.046392548,22.86546185,0.253738481,0.601366717,0.359775526,3.071285141,2.315394295,2.971176372,2.300996765,0.452305054,0.474429144,11386.3,0.499124724,0.004390972,0.036884166,0.0,0.011504347,0.016597875,0.871695793,0.0,32.0,0.809236948
85-ECT0010,EHT03,6,6.0,0.0,202002,202002.0,EHT03,2.0,0.935230554,0.062431042,22.25382653,0.480425404,0.961251909,0.238169732,1.091091493,1.316652829,2.003008516,1.510736133,1.394043448,1.235968028,17447.0,0.534180561,0.018627844,0.077663782,0.0,0.000343899,0.007966986,0.646758755,0.0,85.0,0.783163265
85-ECT0010,EHT03,6,6.0,0.0,202003,202003.0,EHT03,2.0,0.938170315,0.054306753,22.1809101,0.499332792,0.962085754,0.236499535,1.180366848,1.360513202,2.021907269,1.521776683,0.976222331,0.818453194,19985.0,0.536436304,0.024168126,0.073555166,0.0,0.002301726,0.004103077,0.752864648,0.0,133.0,0.769145394
85-ECT0010,EHT03,5,5.0,0.0,202004,202004.0,EHT03,2.0,0.958919924,0.049617089,21.81675978,0.467143747,0.903831516,0.252448579,1.478783593,1.370053201,1.938942519,1.532022041,0.689441015,0.494999887,19526.0,0.541279673,0.027348151,0.082095667,0.0,0.002304619,0.005889583,0.738656151,0.0,136.0,0.822346369
85-ECT0010,EHT03,6,6.0,0.0,202005,202005.0,EHT03,2.0,0.941641852,0.049513572,21.56351039,0.434759414,0.8955617,0.253676406,1.379532635,1.395541491,1.921811263,1.61012378,0.483548755,0.45789842,18674.0,0.505716317,0.027578451,0.066241834,0.0,0.001606512,0.008514512,0.734497162,0.0,127.0,0.862586605
85-ECT0010,EHT03,6,6.0,0.0,202006,202006.0,EHT03,2.0,0.954195552,0.047924242,21.33986175,0.407851183,0.897681084,0.251399186,1.152847571,1.477540527,1.990224502,1.693988693,0.615338692,0.585844114,18523.0,0.489650104,0.031096475,0.067483669,0.0,0.000917778,0.007720132,0.751822059,0.0,127.0,0.867511521
85-ECT0010,EHT03,4,4.0,0.0,202007,202007.0,EHT03,2.0,0.932642572,0.048084427,20.73333333,0.393403819,0.854248496,0.263457359,1.328111012,1.617615813,2.011048941,1.736499055,0.772444326,0.666866382,17105.0,0.507593154,0.036071324,0.057468576,0.0,0.002104648,0.005553932,0.755743935,0.0,115.0,0.831515152
85-ECT0010,EHT03,6,6.0,0.0,202008,202008.0,EHT03,2.0,0.931541471,0.047456368,19.87024609,0.387284587,0.840120377,0.265267264,1.382233089,2.077825821,1.82214027,1.5697675,0.70921584,0.656180918,17764.0,0.483929798,0.045147489,0.08674848,0.0,0.001745102,0.011202432,0.785915334,0.0,133.0,0.8098434
85-ECT0010,EHT03,6,6.0,0.0,202009,202009.0,EHT03,2.0,0.931604643,0.047601614,21.34121622,0.341668654,0.867789946,0.254762156,1.317740512,2.303340708,1.906716681,1.68379646,0.802482491,0.744946382,18950.0,0.433679406,0.029549892,0.098464461,0.0,0.002163474,0.011661654,0.788665506,0.0,94.0,0.855855856
85-ECT0010,EHT03,6,6.0,0.0,202010,202010.0,EHT03,2.0,0.916436379,0.048439349,20.49779736,0.339168478,0.906431959,0.241713813,1.277687296,2.395821995,1.92276873,1.631991947,0.839795597,0.742528537,18607.3,0.480684866,0.025198796,0.085589942,0.0,0.001235762,0.009778637,0.835267569,0.0,85.0,0.822687225
85-ECT0010,EHT03,5,5.0,0.0,202011,202011.0,EHT03,2.0,0.960386918,0.046186848,21.03898841,0.316655713,0.881449837,0.246967804,1.226385636,2.432379167,1.866069911,1.568265461,0.698612602,0.617124733,19961.0,0.493891097,0.023640188,0.073374737,0.0,0.001151958,0.006360813,0.832565361,0.0,87.0,0.814541623
85-ECT0010,EHT03,7,7.0,0.0,202012,202012.0,EHT03,2.0,0.926037225,0.047502384,21.38676319,0.299591122,0.909262133,0.238489242,1.277169664,2.289673295,1.855715837,1.578441491,0.703381521,0.678327755,20679.5,0.482866552,0.021904163,0.080847154,0.0,0.001208839,0.007301388,0.771867898,0.0,72.0,0.829369183
85-ECT0010,EHT03,4,4.0,0.0,202101,202101.0,EHT03,2.0,0.924473032,0.047974237,21.48622881,0.287606723,0.894974416,0.241753991,1.347908745,2.245889284,1.843882341,1.54123215,0.80543904,0.75161386,20281.5,0.507530186,0.022974905,0.048217719,0.0,0.011881872,0.003451166,0.775279791,0.0,74.0,0.818855932
85-ECT0010,EHT03,5,5.0,0.0,202102,202102.0,EHT03,2.0,0.970404042,0.045929857,21.80707071,0.274229038,0.880847488,0.245743503,1.381521739,2.231023845,1.815928744,1.503283615,0.655089489,0.591080597,21589.0,0.513439201,0.018666914,0.049979156,0.0,0.046736764,0.002454954,0.82662467,0.0,75.0,0.826262626
85-ECT0010,EHT03,5,5.0,0.0,202103,202103.0,EHT03,2.0,0.954397055,0.046273477,21.70184426,0.267276485,0.879164704,0.246061968,1.323142415,2.309437394,1.820808179,1.537002709,0.642655811,0.592146336,21181.0,0.4987523,0.022142486,0.070770974,0.0,0.031726547,0.003493697,0.806383079,0.0,78.0,0.840163934
85-ECT0010,EHT04,5,5.0,0.0,202002,202002.0,EHT04,2.0,0.960028516,0.060682013,23.32695811,0.459724274,0.893829138,0.2558097,0.784581498,1.259260753,1.477496329,1.369176456,0.980883709,0.954473539,25613.0,0.24125344,0.007144809,0.02365986,0.0,0.0,0.002850115,0.895365635,0.0,55.0,0.895264117
85-ECT0010,EHT04,5,5.0,0.0,202003,202003.0,EHT04,2.0,0.955031273,0.053274683,23.66556291,0.46788428,0.878169086,0.258885707,0.767759563,1.072485876,1.525483129,1.403803018,0.652885351,0.634043841,28588.0,0.315419838,0.007800476,0.018924024,0.0,0.0,0.001539107,0.891527914,0.0,89.0,0.902317881
85-ECT0010,EHT04,7,7.0,0.0,202004,202004.0,EHT04,2.0,0.941747292,0.050466878,23.09566969,0.441020696,0.811799907,0.280811896,0.929513603,1.171701717,1.609632683,1.395629065,0.487072484,0.463791337,22934.0,0.488666386,0.010203192,0.026946891,0.0,0.0,0.002180169,0.805267289,0.0,100.0,0.899295065
