PART_NO,EQP_NO,STOCK_EVENT_TIME,QTY,PM,TS,ENG,NST,MFG_MONTH,TOOL_ID,M_NUM,UP_TIME,C_UP_TIME,LOT_SIZE,C_LOT_SIZE,EQP_UTIL,C_EQP_UTIL,EQP_AVAIL_RATE,TC,PROCESS_TIME,PROCESS_JOBTIME,INLINE_CT_LOT,INLINE_CT_WAFER,MOVE_QTY,C_TC,ENG_LOT_RATE,HOT_LOT_RATE,BACKUP_BY_RATE,BACKUP_FOR_RATE,RWORK_LOT_RATE,QUE_LOT_RATE,SAMPLING_RATE,NUM_RECIPE,CHANGE_RECIPE,Holiday,Days
85-EMA0910,EWA51,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EWA51,2.9,0.970559689,0.043602787,22.6835206,0.404202104,0.558210421,0.399145723,0.770558927,1.953879887,2.075720474,1.570235257,0.895408967,0.898067455,12113.0,0.49506457,0.010484603,0.035664162,0,0.310740527,0.002559234,0.180137043,0,45,0.895131086,11,31
85-EMA0920,EWA51,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EWA51,2.9,0.970559689,0.043602787,22.6835206,0.404202104,0.558210421,0.399145723,0.770558927,1.953879887,2.075720474,1.570235257,0.895408967,0.898067455,12113.0,0.49506457,0.010484603,0.035664162,0,0.310740527,0.002559234,0.180137043,0,45,0.895131086,11,31
85-EMA0130,EWA53,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EWA53,2.9,0.980261514,0.043172337,24.31914894,0.376585379,0.30434836,0.734082011,0.505845158,1.480153186,1.819519664,1.310791282,0.186673675,0.194151632,8001.0,0.487146302,0.005374328,0.012873391,0,0.0,0.0,0.8263967,0,13,0.696048632,11,31
85-EMA0900,EWA53,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EWA53,2.9,0.980261514,0.043172337,24.31914894,0.376585379,0.30434836,0.734082011,0.505845158,1.480153186,1.819519664,1.310791282,0.186673675,0.194151632,8001.0,0.487146302,0.005374328,0.012873391,0,0.0,0.0,0.8263967,0,13,0.696048632,11,31
85-EMA0910,EWA53,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EWA53,2.9,0.980261514,0.043172337,24.31914894,0.376585379,0.30434836,0.734082011,0.505845158,1.480153186,1.819519664,1.310791282,0.186673675,0.194151632,8001.0,0.487146302,0.005374328,0.012873391,0,0.0,0.0,0.8263967,0,13,0.696048632,11,31
85-EMA0920,EWA53,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EWA53,2.9,0.980261514,0.043172337,24.31914894,0.376585379,0.30434836,0.734082011,0.505845158,1.480153186,1.819519664,1.310791282,0.186673675,0.194151632,8001.0,0.487146302,0.005374328,0.012873391,0,0.0,0.0,0.8263967,0,13,0.696048632,11,31
87-WPT1070,WHT01,2020-05-31,0,0.0,0.0,0.0,0.0,202005,WHT01,1.0,0.978635613,0.043242719,21.81750619,0.419505272,0.983229766,0.227328912,4.303055326,0.574663136,1.269449261,0.52769566,0.106631533,0.107600857,26421.0,0.569944591,0.005828697,0.020324742,0,0.000756974,0.019264979,0.925173158,0,29,0.856317093,11,31
87-WPT1070,WHT02,2020-05-31,0,0.0,0.0,0.0,0.0,202005,WHT02,1.0,0.969382683,0.043641234,19.96296296,0.458143847,0.845915965,0.26410984,4.106237817,0.632904823,0.887240903,0.518138402,0.072747884,0.074070564,20482.0,0.613049399,0.003124695,0.019871106,0,0.000244117,0.00043941,0.998388829,0,20,0.760233918,11,31
87-WPT1070,WHT03,2020-05-31,25,25.0,0.0,0.0,0.0,202005,WHT03,1.0,0.956635331,0.044195821,22.28411215,0.410184247,0.637519053,0.350197052,2.185981308,0.375942485,0.544165888,0.368889408,0.0497888,0.0496095,23844.0,0.532339469,0.019166247,0.035019292,0,0.00058715,0.000629089,0.985405133,0,20,0.838317757,11,31
87-WPT1070,WHT04,2020-05-31,0,0.0,0.0,0.0,0.0,202005,WHT04,1.0,0.979582863,0.043160474,22.64499484,0.403425513,0.935914842,0.23856062,5.244582043,0.6848032,1.117810171,0.646522761,0.08766052,0.088621422,21943.0,0.576784659,0.006835893,0.036777104,0,0.00018229,0.001230461,0.974524905,0,26,0.878224974,11,31
87-WPT1070,WHT05,2020-05-31,0,0.0,0.0,0.0,0.0,202005,WHT05,1.0,0.953600923,0.04430739,22.53989071,0.405080349,0.719707704,0.309989471,6.17704918,0.502721267,0.735335762,0.481814208,0.065391292,0.059407729,20624.0,0.547865702,0.017358417,0.045141583,0,0.018085725,0.001260667,0.974059348,0,14,0.834972678,11,31
87-WPT1070,WHT06,2020-05-31,0,0.0,0.0,0.0,0.0,202005,WHT06,1.0,0.975366614,0.043312249,23.31758794,0.391380326,0.900917052,0.247597531,5.315577889,0.625842457,0.993627582,0.598721664,0.085742474,0.087001852,23201.0,0.56062328,0.00922374,0.044351537,0,0.003405026,0.000172406,0.990259041,0,23,0.855276382,11,31
87-WPT1070,WHT52,2020-05-31,25,0.0,0.0,25.0,0.0,202005,WHT52,1.0,0.982093577,0.043019391,23.58752328,0.386724954,0.943605546,0.236424603,4.815642458,0.61436917,1.012558452,0.58831885,0.086300111,0.086959921,25333.0,0.555195766,0.00347373,0.052737536,0,0.000197371,0.0,0.997947341,0,24,0.858472998,11,31
87-WPT1070,WPT01,2020-05-31,25,25.0,0.0,0.0,0.0,202005,WPT01,1.0,0.980328329,0.043097708,18.11,0.503308449,0.783829775,0.284427594,3.658666667,0.374527545,0.718931481,0.331034815,0.059968241,0.060423208,27165.0,0.53044005,0.01560832,0.033314927,0,0.0,7.36e-05,0.997091846,0,16,0.650666667,11,31
87-WPT1070,WUT01,2020-05-31,0,0.0,0.0,0.0,0.0,202005,WUT01,1.0,0.942964867,0.044771727,22.93968872,0.397136018,0.971116675,0.229649551,4.4192607,0.614971292,1.08107139,0.612212495,0.089640078,0.089279019,23582.0,0.526881482,0.008014587,0.040284963,0,0.06046985,0.015265881,0.89415656,0,33,0.890077821,11,31
87-WPT1070,WUT02,2020-05-31,0,0.0,0.0,0.0,0.0,202005,WUT02,1.0,0.965694098,0.043699382,23.4338725,0.388578023,0.966953956,0.230705603,4.814462417,0.615563748,1.063212549,0.611619622,0.087156841,0.088176593,24629.0,0.532714926,0.003288806,0.041983028,0,0.033537699,0.002030127,0.926793617,0,28,0.904852521,11,31
87-WPT1070,WVT01,2020-05-31,0,0.0,0.0,0.0,0.0,202005,WVT01,1.0,0.944132374,0.044664152,23.67595172,0.384433734,0.976463984,0.228542209,4.370473538,0.612219239,1.500951976,0.593442691,0.108215314,0.108069065,25499.0,0.502998363,0.004706067,0.044433115,0,0.02882466,0.007921879,0.940076081,0,25,0.853296193,11,31
87-WPT1070,WVT02,2020-05-31,0,0.0,0.0,0.0,0.0,202005,WVT02,1.0,0.973525439,0.043306533,23.45913043,0.38780529,0.988001238,0.225976902,4.346086957,0.593735089,1.392141304,0.576584783,0.103998551,0.104764305,26978.0,0.488414101,0.006597969,0.036993105,0,0.045073764,0.000963748,0.937467566,0,30,0.879130435,11,31
86-DIA0120,DIA01,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA01,3.0,0.879904402,0.046372772,21.77346939,0.45047784,0.852600805,0.26260475,2.63244879,1.085799523,1.733978895,1.73266236,0.16132237,0.163357084,10669.0,0.542594381,0.002343237,0.029524791,0,0.0,0.005248852,0.994751148,0,39,0.795918367,11,31
86-DIA0120,DIA02,2020-05-31,36,36.0,0.0,0.0,0.0,202005,DIA02,3.0,0.841603918,0.048693427,21.81222707,0.449365745,0.731469888,0.305805333,2.86825275,1.011606461,1.537972201,1.536488872,0.133120958,0.130867147,9990.0,0.508340744,0.003503504,0.035135135,0,0.0,0.001901902,0.998098098,0,31,0.665938865,11,31
86-DIA0120,DIA03,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA03,2.9,0.943550956,0.043391976,20.20162602,0.484790493,0.764801328,0.292219507,2.278029192,1.159831081,1.485508061,1.483686589,0.19759086,0.211035495,12424.0,0.256174384,0.005795235,0.034127495,0,0.0,0.002173213,0.899871217,0,32,0.806504065,11,31
86-DIA0120,DIA04,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA04,3.0,0.917120912,0.044611269,20.72762646,0.472115859,0.924429469,0.241746535,1.853605244,1.243738083,1.947119649,1.946047584,0.206158065,0.20729399,10654.0,0.550459037,0.018584569,0.036230524,0,0.00319129,0.002815844,0.993335836,0,47,0.799610895,11,31
86-DIA0120,DIA05,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA05,3.0,0.893266161,0.045810849,18.32956153,0.533393132,0.905586342,0.246726136,1.641932271,1.014874564,1.30470659,1.302551322,0.28898826,0.22037367,12959.0,0.508350182,0.037271394,0.082027934,0,0.004166988,0.000694498,0.92352805,0,64,0.745403112,11,31
86-DIA0120,DIA07,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA07,3.0,0.732086416,0.057156132,21.875,0.446637201,0.946147067,0.236178647,1.273386034,2.222844697,3.51408487,3.512719038,0.871402796,0.88664246,4900.0,0.502100256,0.043061224,0.03755102,0,0.019591837,0.002244898,0.525306122,0,44,0.700892857,11,31
86-DIA0120,DIA09,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA09,3.0,0.802341646,0.05260983,20.46864686,0.476940998,0.950129509,0.235225456,1.406658239,2.07145206,3.52679941,3.525534134,0.529623016,0.617150731,6202.0,0.515530487,0.011609158,0.112383102,0,0.0,0.00193486,0.599967752,0,32,0.570957096,11,31
86-DIA0120,DIA10,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA10,2.9,0.979020362,0.043114726,21.78737542,0.4477641,0.499489773,0.44739442,0.678199106,4.313888889,3.453183832,3.452048726,0.419066999,0.419518022,6558.0,0.115335727,0.016163464,0.05032022,0,0.0,0.000914913,0.870997255,0,16,0.817275748,11,31
86-DIA0120,DIA11,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA11,2.9,0.730010765,0.059055081,21.12110727,0.46154245,0.956925261,0.23357882,1.239224138,2.051918578,2.968921244,2.967713068,0.541962414,0.556147111,6104.0,0.518970042,0.00819135,0.081094364,0,0.0,0.002293578,0.859764089,0,53,0.539792388,11,31
86-DIA0120,DIA12,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA12,2.9,0.845962351,0.051124157,18.88111888,0.515838559,0.968372415,0.230891581,1.578077542,2.448464912,3.458583765,3.444526842,0.668495565,0.665713724,5400.0,0.485127985,0.001111111,0.001111111,0,0.0,0.010185185,0.0,0,26,0.566433566,11,31
86-DIA0120,DIA51,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA51,3.0,0.87552548,0.049443893,19.82395644,0.490891676,0.880407056,0.253862309,1.757647679,1.125378917,1.661706224,1.660813994,0.295504022,0.278195212,10923.0,0.510793537,0.012633892,0.019408587,0,0.0,0.001190149,0.685342855,0,81,0.754990926,11,31
86-DIA0120,DIA52,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA52,3.0,0.862114684,0.050304336,22.41775457,0.433824969,0.734727213,0.303918131,2.227540756,1.117193974,1.872313851,1.871313447,0.191214399,0.198498336,8586.0,0.5286158,0.009550431,0.017936175,0,0.002911717,0.000116469,0.794665735,0,46,0.704960836,11,31
86-DIA0120,DIA53,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA53,3.0,0.836234033,0.052069374,20.64302059,0.470752728,0.908843086,0.24564621,1.324104836,1.417728602,2.097539683,2.096419035,0.37011583,0.397953337,9021.0,0.438020225,0.014521672,0.053320031,0,0.001662787,0.002993016,0.773971843,0,83,0.803203661,11,31
86-DIA0120,DIA57,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA57,3.0,0.913077644,0.047655663,22.61111111,0.429521353,0.975191045,0.229019358,1.531420765,1.853675687,3.427460724,3.42645378,0.343980758,0.361234506,8140.0,0.513286015,0.005159705,0.017321867,0,0.0,0.0004914,0.108722359,0,21,0.486111111,11,31
86-DIA0120,DIA59,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA59,3.0,0.774165765,0.056870518,22.25791855,0.436059705,0.918939161,0.243008682,2.16097561,1.113159023,1.984415989,1.98304065,0.272810543,0.271540604,4919.0,0.549896815,0.002642814,0.03943891,0,0.063427526,0.0,0.46574507,0,27,0.561085973,11,31
86-DIA0120,DIA60,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DIA60,2.9,0.892041204,0.049355301,24.62453532,0.39402102,0.817878032,0.272841526,1.242640875,1.818308081,3.416925813,3.415923103,0.653486478,0.63612597,6624.0,0.14943215,0.004679952,0.0,0,0.0,0.0,0.245320048,0,11,0.669144981,11,31
86-DIA0120,DSA03,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DSA03,2.9,0.975174738,0.045139225,21.12820513,0.45888339,0.698834781,0.319025567,2.123232064,,1.813471017,1.812436665,0.232269537,0.29659747,9888.0,0.0,0.002224919,0.033778317,0,0.0,0.0,0.673543689,0,15,0.762820513,11,31
86-DIA0120,DSA52,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DSA52,3.0,0.926031077,0.047493238,19.0,0.509836956,0.830446963,0.268288756,2.177362578,1.114598615,1.559379457,1.558492192,0.257046167,0.255593734,8987.0,0.528796496,0.003894514,0.033047736,0,0.002670524,0.001112718,0.680761099,0,50,0.689217759,11,31
86-DIA0120,DSA53,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DSA53,3.0,0.836975603,0.052741712,22.17460317,0.436566217,0.835957789,0.26635166,1.737507906,2.583433894,4.409574636,4.408247944,0.579079609,0.581458991,4191.0,0.483275844,0.017179671,0.01169172,0,0.0,0.000238607,0.013839179,0,23,0.656084656,11,31
86-DIA0120,DSA54,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DSA54,3.0,0.864246883,0.051153177,23.26684636,0.41585694,0.894054471,0.248968303,1.546395432,1.591271552,2.621502201,2.620246253,0.356079871,0.36381427,8632.0,0.548587092,0.004749768,0.017493049,0,0.0,0.0,0.265291937,0,36,0.444743935,11,31
86-DIA0120,DSA55,2020-05-31,0,0.0,0.0,0.0,0.0,202005,DSA55,3.0,0.898530418,0.049188071,22.65260546,0.426881299,0.866728094,0.2566961,1.415266106,1.376186484,2.337206174,2.33587856,0.30532343,0.323925438,9129.0,0.484296917,0.007996495,0.050388871,0,0.0,0.000219082,0.33508599,0,33,0.719602978,11,31
85-EMA0900,EGA06,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA06,3.9,0.967594335,0.045098863,19.72719061,0.484588381,0.459336433,0.483604995,0.604102984,0.767754947,0.72832423,0.543666189,0.179018797,0.302048173,21838.0,0.474537243,0.011218976,0.015202857,0,0.038831395,0.001099002,0.818389962,0,138,0.929539295,11,31
85-EMA0910,EGA06,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA06,3.9,0.967594335,0.045098863,19.72719061,0.484588381,0.459336433,0.483604995,0.604102984,0.767754947,0.72832423,0.543666189,0.179018797,0.302048173,21838.0,0.474537243,0.011218976,0.015202857,0,0.038831395,0.001099002,0.818389962,0,138,0.929539295,11,31
85-EMA0920,EGA06,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA06,3.9,0.967594335,0.045098863,19.72719061,0.484588381,0.459336433,0.483604995,0.604102984,0.767754947,0.72832423,0.543666189,0.179018797,0.302048173,21838.0,0.474537243,0.011218976,0.015202857,0,0.038831395,0.001099002,0.818389962,0,138,0.929539295,11,31
85-EMA0900,EGA51,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA51,3.0,0.879051597,0.049672752,22.15344828,0.4312417,0.815474777,0.272218827,0.96281422,0.696232046,1.084514726,0.719156131,0.336232295,0.348806063,25698.0,0.566033521,0.015370846,0.050704335,0,0.001011752,0.003385477,0.841894311,0,361,0.927586207,11,31
85-EMA0910,EGA51,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA51,3.0,0.879051597,0.049672752,22.15344828,0.4312417,0.815474777,0.272218827,0.96281422,0.696232046,1.084514726,0.719156131,0.336232295,0.348806063,25698.0,0.566033521,0.015370846,0.050704335,0,0.001011752,0.003385477,0.841894311,0,361,0.927586207,11,31
85-EMA0920,EGA51,2020-05-31,1,0.0,1.0,0.0,0.0,202005,EGA51,3.0,0.879051597,0.049672752,22.15344828,0.4312417,0.815474777,0.272218827,0.96281422,0.696232046,1.084514726,0.719156131,0.336232295,0.348806063,25698.0,0.566033521,0.015370846,0.050704335,0,0.001011752,0.003385477,0.841894311,0,361,0.927586207,11,31
85-EMA0900,EGA53,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA53,2.9,0.960048646,0.045433828,19.20876289,0.496707776,0.573500621,0.386543219,0.952653556,0.720222222,0.921222331,0.609468452,0.116816446,0.120578163,14906.0,0.451792864,0.011807326,0.013350329,0,0.0,0.000805045,1.0,0,119,0.918814433,11,31
85-EMA0920,EGA53,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA53,2.9,0.960048646,0.045433828,19.20876289,0.496707776,0.573500621,0.386543219,0.952653556,0.720222222,0.921222331,0.609468452,0.116816446,0.120578163,14906.0,0.451792864,0.011807326,0.013350329,0,0.0,0.000805045,1.0,0,119,0.918814433,11,31
85-EMA0900,EGA54,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA54,2.9,0.91502494,0.047637748,24.27122381,0.392952205,0.689308334,0.321323678,0.54916986,1.054543713,1.397321819,1.056216619,2.094031599,1.821597794,22014.0,0.51931658,0.005087671,0.020123558,0,0.601526301,0.005133097,0.346188789,0,67,0.864388093,11,31
85-EMA0910,EGA54,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA54,2.9,0.91502494,0.047637748,24.27122381,0.392952205,0.689308334,0.321323678,0.54916986,1.054543713,1.397321819,1.056216619,2.094031599,1.821597794,22014.0,0.51931658,0.005087671,0.020123558,0,0.601526301,0.005133097,0.346188789,0,67,0.864388093,11,31
85-EMA0920,EGA54,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA54,2.9,0.91502494,0.047637748,24.27122381,0.392952205,0.689308334,0.321323678,0.54916986,1.054543713,1.397321819,1.056216619,2.094031599,1.821597794,22014.0,0.51931658,0.005087671,0.020123558,0,0.601526301,0.005133097,0.346188789,0,67,0.864388093,11,31
85-EMA0900,EGA60,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA60,2.9,0.925982561,0.046991176,22.89878543,0.41579468,0.534361965,0.414312389,0.796948648,1.496393762,2.324927058,1.868694045,0.274426792,0.279547622,11312.0,0.324097375,0.0,0.004420085,0,0.0,8.84e-05,1.0,0,136,0.955465587,11,31
85-EMA0910,EGA60,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA60,2.9,0.925982561,0.046991176,22.89878543,0.41579468,0.534361965,0.414312389,0.796948648,1.496393762,2.324927058,1.868694045,0.274426792,0.279547622,11312.0,0.324097375,0.0,0.004420085,0,0.0,8.84e-05,1.0,0,136,0.955465587,11,31
85-EMA0920,EGA60,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA60,2.9,0.925982561,0.046991176,22.89878543,0.41579468,0.534361965,0.414312389,0.796948648,1.496393762,2.324927058,1.868694045,0.274426792,0.279547622,11312.0,0.324097375,0.0,0.004420085,0,0.0,8.84e-05,1.0,0,136,0.955465587,11,31
85-EMA0900,EGA63,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA63,2.9,0.973009281,0.044688603,19.26153846,0.493678953,0.065339771,3.409118099,0.438871473,3.104444444,1.739878788,1.485621212,1.314675295,0.622551519,1252.0,0.095346259,0.042332268,0.034345048,0,0.0,0.027955272,0.976038339,0,22,0.830769231,11,31
85-EMA0910,EGA63,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA63,2.9,0.973009281,0.044688603,19.26153846,0.493678953,0.065339771,3.409118099,0.438871473,3.104444444,1.739878788,1.485621212,1.314675295,0.622551519,1252.0,0.095346259,0.042332268,0.034345048,0,0.0,0.027955272,0.976038339,0,22,0.830769231,11,31
85-EMA0920,EGA63,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EGA63,2.9,0.973009281,0.044688603,19.26153846,0.493678953,0.065339771,3.409118099,0.438871473,3.104444444,1.739878788,1.485621212,1.314675295,0.622551519,1252.0,0.095346259,0.042332268,0.034345048,0,0.0,0.027955272,0.976038339,0,22,0.830769231,11,31
85-EMA0910,EWA52,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EWA52,2.9,0.979214756,0.043217157,16.98738966,0.539321408,0.362103352,0.615954538,0.523255814,1.234890304,1.026184862,0.704103413,0.14011693,0.18064441,13471.0,0.384614638,0.008165689,0.00965036,0,0.0,0.012471235,0.881820206,0,121,0.925598991,11,31
85-EMA0920,EWA52,2020-05-31,0,0.0,0.0,0.0,0.0,202005,EWA52,2.9,0.979214756,0.043217157,16.98738966,0.539321408,0.362103352,0.615954538,0.523255814,1.234890304,1.026184862,0.704103413,0.14011693,0.18064441,13471.0,0.384614638,0.008165689,0.00965036,0,0.0,0.012471235,0.881820206,0,121,0.925598991,11,31
85-ECT0010,ECT11,2020-06-30,6,6.0,0.0,0.0,0.0,202006,ECT11,2.0,0.935539579,0.047128455,22.62323944,0.396619739,0.570488579,0.389157801,1.416373239,1.507866162,1.472190923,1.314874315,0.339039372,0.322947011,12850.0,0.423709757,0.023268482,0.029105058,0,0.009727626,0.00077821,0.809338521,0,65,0.860915493,10,30
85-ECT0010,ECT12,2020-06-30,5,5.0,0.0,0.0,0.0,202006,ECT12,2.0,0.962590882,0.045782957,24.01861252,0.373429887,0.849882083,0.261108518,1.933814681,1.141904762,1.678709052,1.524633641,0.270706395,0.263619933,14195.0,0.524604129,0.002042973,0.089186333,0,0.0,0.0,0.75470236,0,63,0.903553299,10,30
85-ECT0010,ECT13,2020-06-30,4,4.0,0.0,0.0,0.0,202006,ECT13,2.0,0.935982024,0.047049982,22.74362606,0.394157831,0.872545113,0.254239499,1.620136187,1.129440118,1.490619596,1.278647319,0.380812257,0.387576102,16057.0,0.567339718,0.031575014,0.028585664,0,0.0,0.023478857,0.764526375,0,91,0.917847025,10,30
85-ECT0010,ECT14,2020-06-30,4,4.0,0.0,0.0,0.0,202006,ECT14,2.0,0.941373568,0.04674683,23.29745889,0.384606476,0.690507867,0.321030835,0.882660688,1.800016908,1.5766239,1.366324116,0.281791438,0.29112938,15586.0,0.398054128,0.007570897,0.011805466,0,0.005068651,0.005581933,0.695688438,0,54,0.868460389,10,30
85-ECT0010,ECT15,2020-06-30,6,6.0,0.0,0.0,0.0,202006,ECT15,2.0,0.96183878,0.045730553,21.74198988,0.411874609,0.860071147,0.257636562,1.400900901,1.416964286,1.895918418,1.806614531,0.533826483,0.566237597,12893.0,0.335470737,0.019855736,0.105250911,0,0.0,0.018924998,0.846583417,0,100,0.966273187,10,30
85-ECT0010,ECT16,2020-06-30,2,2.0,0.0,0.0,0.0,202006,ECT16,2.0,0.998248298,0.044095364,24.20754717,0.369786259,0.021515926,10.36361316,0.5,0.54218254,0.691063941,0.582337526,0.057641728,0.046982586,1283.0,0.493797431,0.006235386,0.064692128,0,0.0,0.0,0.001558846,0,6,0.905660377,10,30
85-ECT0010,ECT17,2020-06-30,7,7.0,0.0,0.0,0.0,202006,ECT17,2.0,0.933231424,0.04713315,22.87103175,0.391195738,0.923173431,0.241524193,1.864386792,1.311818996,2.026972288,1.683905922,0.534588233,0.543346409,11527.0,0.559903493,0.001388045,0.040773835,0,0.0,0.004684653,0.926433591,0,83,0.869047619,10,30
85-ECT0010,ECT18,2020-06-30,5,5.0,0.0,0.0,0.0,202006,ECT18,2.0,0.962142455,0.045695511,23.74141049,0.376693792,0.715657771,0.311331042,1.478300181,1.923055556,1.938640245,1.777309624,0.437766936,0.444626256,13129.0,0.380609592,0.000152335,0.062685658,0,0.0,0.001371011,0.928935943,0,63,0.952983725,10,30
85-ECT0010,ECT19,2020-06-30,3,3.0,0.0,0.0,0.0,202006,ECT19,2.0,0.947170124,0.046386337,22.18362283,0.402917735,0.437721109,0.509197123,0.920595533,1.658616453,1.520220568,1.422622691,0.369097251,0.391322304,8940.0,0.337312251,0.001789709,0.153579418,0,0.0,0.010290828,0.900782998,0,41,0.803970223,10,30
85-ECT0010,ECT22,2020-06-30,4,4.0,0.0,0.0,0.0,202006,ECT22,2.0,0.97874506,0.04488832,22.97768763,0.388799252,0.504348529,0.441880532,1.551724138,1.820697865,1.790538652,1.496882466,0.387365783,0.378398472,11328.0,0.497717653,0.007326977,0.051818503,0,0.0,0.004060734,0.673463983,0,48,0.801217039,10,30
85-ECT0010,ECT24,2020-06-30,10,10.0,0.0,0.0,0.0,202006,ECT24,3.0,0.918113699,0.047823698,21.64066852,0.412570898,0.740909299,0.300581261,1.189412738,2.048826343,2.107799145,1.914586435,0.36082163,0.365879334,15538.0,0.407775449,0.010232977,0.053674862,0,0.0,0.003925859,0.902497104,0,143,0.980501393,10,30
85-ECT0010,ECT61,2020-06-30,4,4.0,0.0,0.0,0.0,202006,ECT61,2.0,0.953684321,0.04601211,23.32417582,0.382613479,0.593263088,0.375189592,0.955759599,0.611012055,0.87454693,0.720422927,0.185586326,0.148967012,16980.0,0.512158837,0.00753828,0.038221437,0,0.0,0.003239105,0.924028269,0,99,0.793956044,10,30
85-ECT0010,ECT62,2020-06-30,3,3.0,0.0,0.0,0.0,202006,ECT62,2.0,0.986377003,0.044497389,24.71116505,0.361024269,0.629265519,0.353501114,1.791830065,0.489715549,0.803993646,0.584589143,0.263725747,0.260680692,20362.0,0.484797758,0.004125331,0.016255771,0,0.0,0.0,0.999705333,0,21,0.719660194,10,30
85-ECT0010,ECT63,2020-06-30,6,6.0,0.0,0.0,0.0,202006,ECT63,2.0,0.923403878,0.047500472,22.81425891,0.390841179,0.713974045,0.311335661,1.157598499,2.219382388,1.912465604,1.734093183,0.451564367,0.470133206,12160.0,0.400458861,0.009457237,0.037088816,0,0.0,0.007154605,0.514638158,0,31,0.900562852,10,30
85-ECT0010,ECT65,2020-06-30,3,3.0,0.0,0.0,0.0,202006,ECT65,2.0,0.972487382,0.045093027,24.00581395,0.371294022,0.531218772,0.418336149,1.033430233,2.518959566,2.73994832,2.201815245,0.481874428,0.495335899,8258.0,0.511271154,0.005691451,0.050617583,0,0.0,0.003511746,0.611528215,0,31,0.837209302,10,30
85-ECT0010,ECT66,2020-06-30,8,8.0,0.0,0.0,0.0,202006,ECT66,3.0,0.954019885,0.045938407,23.45454545,0.379848437,0.857742477,0.258981742,1.103825137,1.721047386,2.180640255,2.007717668,0.471240829,0.486903472,18834.0,0.414775283,0.003238823,0.043856855,0,0.0,0.004247637,0.882287353,0,112,0.96637609,10,30
85-ECT0010,ECT69,2020-06-30,11,11.0,0.0,0.0,0.0,202006,ECT69,3.0,0.932505357,0.046964731,16.94475138,0.525405547,0.809425225,0.274284076,0.518588532,3.201139601,3.661312224,3.120051985,0.977054234,1.193686741,6134.0,0.468105809,0.000163026,0.077437235,0,0.024453864,0.064069123,0.0,0,63,0.908839779,10,30
85-ECT0010,ECT70,2020-06-30,8,8.0,0.0,0.0,0.0,202006,ECT70,3.0,0.948672227,0.046134004,23.07823129,0.385580812,0.675476484,0.328444945,0.572562358,1.638609977,1.786635488,1.56555902,0.714241649,0.742220388,20355.0,0.460152301,0.02186195,0.037681159,0,0.002996807,0.009923852,0.902137067,0,59,0.936507937,10,30
85-ECT0010,ECT72,2020-06-30,6,6.0,0.0,0.0,0.0,202006,ECT72,2.0,0.949638017,0.046057238,21.82105263,0.407555667,0.508683263,0.436082146,1.168421053,1.652147933,1.579582456,1.430136842,0.276056603,0.299394722,10365.0,0.391527084,0.021804149,0.062421611,0,0.0,0.00791124,0.89011095,0,59,0.873684211,10,30
